activity_id,queue_id,comment_idx,comment_urn,is_reply,author,author_headline,relative_time,comment_text,link_count,links_json
7458765378664427520,ANDRIJA-LOGIN-012,4,"urn:li:comment:(ugcPost:7457414557372780545,7458780239465402368)",false,Sauran Sarbassov,Risk & Payments Data Scientist | Credit Risk (PD/LGD/EAD) | IFRS 9 | Transaction & Behavioral Data,2w,"Completely agree with this approach. One of the biggest advantages of tree-based interaction extraction is that it helps uncover nonlinear risk structures that traditional scorecard development often misses unless interactions are manually engineered. I also like the idea of keeping the final model in a more interpretable logistic/WOE framework while using trees mainly as a risk factor engineering tool rather than a black-box replacement. To me, this is also a very good example of how ML techniques should actually be integrated into credit risk modeling: not as a full replacement of traditional frameworks, but as a structured enhancement layer that still preserves explainability, governance, monotonicity principles, and business interpretability. The monotonicity and minimum default constraints are especially important in real-world regulatory modeling environments.",0,[]
7453691768476405760,ANDRIJA-LOGIN-013,1,"urn:li:comment:(ugcPost:7452321015482728448,7453797441008525312)",false,Sauran Sarbassov,Risk & Payments Data Scientist | Credit Risk (PD/LGD/EAD) | IFRS 9 | Transaction & Behavioral Data,1mo,"Very interesting — especially the impact of autocorrelation. In practice, this is exactly what makes PD validation tricky. We often assume independence when applying statistical tests, but default rates are clearly driven by common macro factors. So even if the PD is correctly calibrated, the test may reject it simply because the underlying assumptions are violated. This creates a real risk of misinterpreting validation results — especially with short time series. Curious if you’ve explored alternatives that are more robust to correlation?",0,[]
7453691768476405760,ANDRIJA-LOGIN-013,2,"urn:li:comment:(ugcPost:7452321015482728448,7453816491252039680)",true,Andrija Djurovic,Risk Advisory,1mo,"Sauran Sarbassov thanks for your comment. Yes, I have investigated some adjustments to account for correlation of defaults across reference dates. I plan to post about this together with the new multi-period average testing approach. It is indeed a very interesting topic. Practitioners often consider correlation over time mainly when running regressions in the context of PD modeling, but it is equally important in other areas, such as testing and MoC within the IRB framework. In essence, correlation affects the effective sample size and is therefore directly related to statistical testing as well.",0,[]
7453691768476405760,ANDRIJA-LOGIN-013,3,"urn:li:comment:(ugcPost:7452321015482728448,7453831438954803201)",true,Sauran Sarbassov,Risk & Payments Data Scientist | Credit Risk (PD/LGD/EAD) | IFRS 9 | Transaction & Behavioral Data,1mo,"That’s a great point — especially on the effective sample size. It’s something that’s often overlooked in practice, but it really changes how we should interpret test results. Looking forward to your post on this.",0,[]
7453691768476405760,ANDRIJA-LOGIN-013,4,"urn:li:comment:(ugcPost:7452321015482728448,7453906056126160897)",true,"Nikola Perović, FRM",Quantitative Analyst.,4w,"Sauran Sarbassov Also see Order statistic test [Blümke] which incorporates the time-series of 1Y default rates at rating grade or portfolio level, into the evaluation. If the rank order of the most recent 1Y default rate is ""low"", more summation terms are added to the calculation. If the rank is ""high"", less summation terms are considered. The analogy is with that of driving a vehicle with automatic transmission - where depending on the terrain and target provided [to the tempomat], the engine has to overcompensate when driving uphill [to reach and maintain a certain speed level] and undercompensate on the downhill. Of course, other variations can be explored, with recursive logic for the RDS etc. Unfortunately, the original test still uses the usual 1-factor copula conditional PDs. One can replace those with custom conditional distributions based on empirical CDFs, for the calculation. Cheers.",0,[]
7453691768476405760,ANDRIJA-LOGIN-013,5,"urn:li:comment:(ugcPost:7452321015482728448,7454240240149405696)",true,Sauran Sarbassov,Risk & Payments Data Scientist | Credit Risk (PD/LGD/EAD) | IFRS 9 | Transaction & Behavioral Data,4w,"Nikola Perović, FRM Thanks for sharing — very insightful. The idea of incorporating time dynamics is particularly interesting, especially given how sensitive these tests are to correlation and small sample effects. Using multiple periods seems helpful in stabilising the signal, though the dependence structure itself likely remains. I also find it quite interesting that tests like Blümke effectively rely on ranking (i.e. discrimination) to assess calibration — a subtle but powerful idea. Makes you wonder to what extent test rejections reflect true miscalibration versus dependence effects. Will definitely take a closer look.",1,"[{""href"": ""https://www.linkedin.com/in/nikola-perovi%C4%87-frm-95945798/"", ""text"": ""Nikola Perović, FRM""}]"
7453691768476405760,ANDRIJA-LOGIN-013,6,"urn:li:comment:(ugcPost:7452321015482728448,7459681624847269888)",false,Jakob Lavröd,Senior Quantitative Risk Analyst at Handelsbanken - Quantifying whatever risks tomorrow will bring,1w,Interesting! The phi parameter sets the autocorrelation. What is your thinking around how large it is typically in practice?,0,[]
7453691768476405760,ANDRIJA-LOGIN-013,7,"urn:li:comment:(ugcPost:7452321015482728448,7459837110473170946)",true,Andrija Djurovic,Risk Advisory,1w,"Jakob Lavröd it depends on the data frequency used, but for yearly default rates, I would use/require 0.30 as the compulsory minimum first-order autocorrelation for every backtesting exercise. In this particular simulation, \phi is linked to the systemic factor, but it effectively represents correlated default rates.",1,"[{""href"": ""https://www.linkedin.com/in/jakob-lavrod/"", ""text"": ""Jakob Lavröd""}]"
7342064984069173248,ANDRIJA-LOGIN-015,1,"urn:li:comment:(activity:7342064984069173248,7342065214260928512)",false,Andrija Djurovic,Risk Advisory,11mo,Conference programme: https://abbey.eventsair.com/cscc-conference-2025?utm_source=organic%20social&utm_medium=Linkedin&utm_campaign=CRC%20conference%20LinkedIn&utm_content=Instagram%20bio%20link Presentation: https://github.com/andrija-djurovic/adsfcr/blob/main/mrm%2Fms_mrm.pdf,2,"[{""href"": ""https://abbey.eventsair.com/cscc-conference-2025?utm_source=organic%20social&utm_medium=Linkedin&utm_campaign=CRC%20conference%20LinkedIn&utm_content=Instagram%20bio%20link"", ""text"": ""https://abbey.eventsair.com/cscc-conference-2025?utm_source=organic%20social&utm_medium=Linkedin&utm_campaign=CRC%20conference%20LinkedIn&utm_content=Instagram%20bio%20link""}, {""href"": ""https://github.com/andrija-djurovic/adsfcr/blob/main/mrm%2Fms_mrm.pdf"", ""text"": ""https://github.com/andrija-djurovic/adsfcr/blob/main/mrm%2Fms_mrm.pdf""}]"
7342064984069173248,ANDRIJA-LOGIN-015,2,"urn:li:comment:(activity:7342064984069173248,7342114943124561920)",false,Alan Forrest,Model Risk Professional,11mo,"Good call out, many thanks, Andrija. I look forward greatly to present our paper at the CRC conference this year. This talk shows how data drift is harnessed as a tool for validation and quantification of model specification risks. Whether you enjoy interesting maths applied in a new context, or look for a tool to create model risk monitoring and to aggregate your scorecard validations systematically, you'll get something out of this talk. For information about the conference please follow the link in Andrija's comment. For background on the model risk programme that Andrija and I are advancing, see https://www.crc.business-school.ed.ac.uk/sites/crc/files/2024-06/model-shift-prospectus_0.pdf",1,"[{""href"": ""https://www.crc.business-school.ed.ac.uk/sites/crc/files/2024-06/model-shift-prospectus_0.pdf"", ""text"": ""https://www.crc.business-school.ed.ac.uk/sites/crc/files/2024-06/model-shift-prospectus_0.pdf""}]"
7342064984069173248,ANDRIJA-LOGIN-015,3,"urn:li:comment:(activity:7342064984069173248,7342092907199279104)",false,Alexandru Din,Quant in Credit Risk at Deloitte,11mo,"Congratulations, happy for your achievement!",0,[]
7342064984069173248,ANDRIJA-LOGIN-015,4,"urn:li:comment:(activity:7342064984069173248,7342846654674350081)",false,UEBS Credit Research Centre,767 followers,11mo,We look forward to your presentation! You can listen to the presentation by registering for the conference here: https://www.crc.business-school.ed.ac.uk/conference-2025/fees,1,"[{""href"": ""https://www.crc.business-school.ed.ac.uk/conference-2025/fees"", ""text"": ""https://www.crc.business-school.ed.ac.uk/conference-2025/fees""}]"
7342064984069173248,ANDRIJA-LOGIN-015,5,"urn:li:comment:(activity:7342064984069173248,7343226699213365249)",false,University of Edinburgh Business School,"36,601 followers",11mo,"We look forward to learning more about this paper in August, Andrija! 🔎 https://crc.business-school.ed.ac.uk/conference-2025",2,"[{""href"": ""https://www.linkedin.com/in/andrija-djurovic/"", ""text"": ""Andrija""}, {""href"": ""https://crc.business-school.ed.ac.uk/conference-2025"", ""text"": ""https://crc.business-school.ed.ac.uk/conference-2025""}]"
7342064984069173248,ANDRIJA-LOGIN-015,6,"urn:li:comment:(activity:7342064984069173248,7347843674631778305)",false,Jakob Lavröd,Senior Quantitative Risk Analyst at Handelsbanken - Quantifying whatever risks tomorrow will bring,10mo,Looking forward to listen to the presentation! 😊😊,0,[]
7342064984069173248,ANDRIJA-LOGIN-015,7,"urn:li:comment:(activity:7342064984069173248,7344347307368173569)",false,Nitin Rathor,Credit Risk Modelling | Financial Risk Management,11mo,Congrats Alan and Andrija!,0,[]
7342064984069173248,ANDRIJA-LOGIN-015,8,"urn:li:comment:(activity:7342064984069173248,7342500157881507840)",false,Matthew Freeman,AI Decision Support Analytics for Retail Credit Portfolios (supported by deep rooted modelling industry knowledge),11mo,"Love this, Andrija (shame I won’t get to listen to your talk in Edinburgh)",0,[]
7455503720936693760,ANDRIJA-LOGIN-016,1,"urn:li:comment:(activity:7455503720936693760,7455504020514770944)",false,Andrija Djurovic,Risk Advisory,3w,https://leanpub.com/crmwn,1,"[{""href"": ""https://leanpub.com/crmwn"", ""text"": ""https://leanpub.com/crmwn""}]"
7455503720936693760,ANDRIJA-LOGIN-016,2,"urn:li:comment:(activity:7455503720936693760,7455557002019135488)",false,Firas Belhassen,Étudiant ingénieur | Actuariat & Risk Management | Quantitative Analysis,3w,Great job! Have you tried integrating climate risk into credit risk modeling?,0,[]
7455503720936693760,ANDRIJA-LOGIN-016,3,"urn:li:comment:(activity:7455503720936693760,7455838315649368065)",true,Andrija Djurovic,Risk Advisory,3w,"Firas Belhassen I have done some work on this topic, but my current publications are focused on other areas of credit risk modeling :)",1,"[{""href"": ""https://www.linkedin.com/in/firas-belhassen-5176a1279/"", ""text"": ""Firas Belhassen""}]"
7455503720936693760,ANDRIJA-LOGIN-016,4,"urn:li:comment:(activity:7455503720936693760,7455928060916166656)",true,Firas Belhassen,Étudiant ingénieur | Actuariat & Risk Management | Quantitative Analysis,3w,Andrija Djurovic This is actually the topic of my final-year thesis. I will get back to you once I have completed it to share my findings!,1,"[{""href"": ""https://www.linkedin.com/in/andrija-djurovic/"", ""text"": ""Andrija Djurovic""}]"
7455503720936693760,ANDRIJA-LOGIN-016,5,"urn:li:comment:(activity:7455503720936693760,7461281392790855680)",false,Ricardo Parra Cabello,Estadística | Data Science |,1w,"In the SMI for FWL IFRS9 models, how you go from PIT to TTC?",0,[]
7455503720936693760,ANDRIJA-LOGIN-016,6,"urn:li:comment:(activity:7455503720936693760,7461325598058012672)",true,Ricardo Parra Cabello,Estadística | Data Science |,1w,"I get it, thank you for share bro",0,[]
7443560044412968960,ANDRIJA-LOGIN-017,1,"urn:li:comment:(activity:7443560044412968960,7443568162656325632)",false,"Gabriel Ryan, FRM",VP at DBS Bank (SG) - Risk & Data,1mo,"Everything there is gold. Credit risk modeling, and general credit risk analytics community should take a look.",0,[]
7443560044412968960,ANDRIJA-LOGIN-017,2,"urn:li:comment:(activity:7443560044412968960,7444827916233773056)",false,Yacouba FOFANA,Credit Risk Modeler | IFRS9 • PD • LGD • CCF | Data Scientist | Python • SQL,1mo,"I find the evolution of this project really impressive 👏 I’m looking forward to going through the different topics covered — it’s a great opportunity for me to challenge my own choices, compare approaches, and, where possible, improve the robustness of my models. I really appreciate the strong link between regulatory requirements and practical implementation.",0,[]
7443560044412968960,ANDRIJA-LOGIN-017,3,"urn:li:comment:(activity:7443560044412968960,7444356109366358016)",false,Rohan Bhatt,Data Science | Machine Learning | Credit Risk | ECL | Insurance | Ecommerce,1mo,CFBR,0,[]
7443560044412968960,ANDRIJA-LOGIN-017,4,"urn:li:comment:(activity:7443560044412968960,7446213912594907136)",false,Ivan Ten,"Deputy Head, Product & Project Management · Fintech · Building digital financing products from the ground up",1mo,Really appreciate you sharing this. Having a resource this comprehensive in one place is very useful. Looking forward to the upcoming content!,0,[]
7443560044412968960,ANDRIJA-LOGIN-017,5,"urn:li:comment:(activity:7443560044412968960,7443620826253504512)",false,Diogo Eira,Strategy & DataOps @ Arco Educação,1mo,Yan Chaui,1,"[{""href"": ""https://www.linkedin.com/in/yan-chaui-02bb7a131/"", ""text"": ""Yan Chaui""}]"
7443560044412968960,ANDRIJA-LOGIN-017,6,"urn:li:comment:(activity:7443560044412968960,7443667334537322496)",false,Leonardo Aguirre,Data Science | Credit | Risk Modeling | FinTech | EU Citizen,1mo,Roberta Pimenta Moreira,1,"[{""href"": ""https://www.linkedin.com/in/roberta-pimenta-moreira-b81903a4/"", ""text"": ""Roberta Pimenta Moreira""}]"
7443560044412968960,ANDRIJA-LOGIN-017,7,"urn:li:comment:(activity:7443560044412968960,7443578277216092161)",false,Novica Nakov,Data and Code,1mo,Bravo,0,[]
7443560044412968960,ANDRIJA-LOGIN-017,8,"urn:li:comment:(activity:7443560044412968960,7444236970085466112)",false,Ariel Flores,Economist at Escuela Superior Politecnica del Litoral,1mo,Muchas gracias por el aporte estimado.,0,[]
7443560044412968960,ANDRIJA-LOGIN-017,9,"urn:li:comment:(activity:7443560044412968960,7444092912277090304)",false,Emilija Stojanova Ivanovska PhD,CRO and member of the BoD at Stopanska banka AD - Skopje,1mo,👏👏👏 Andrija. Excellet job.,0,[]
7440317398584360961,ANDRIJA-LOGIN-018,1,"urn:li:comment:(activity:7440317398584360961,7441551388968411136)",false,Carlos R. Bueno,Global Head CXM | GTM | Cloud Ops | AI Business Strategy | SAS Practices,2mo,"Spot on —Governance ensures AI is ethical and reliable, which fuels innovation.",0,[]
7424831663123234816,ANDRIJA-LOGIN-024,1,"urn:li:comment:(activity:7424831663123234816,7424833274029494273)",false,"Ryan Miller, CISSP, CISA, CRISC",AI Consultant Helping Businesses Automate & Scale — Built on a Cybersecurity Foundation,3mo,"Andreas Nyberg, hardware-backed authentication is the real deal. most people don't realize how vulnerable password-based systems really are. this kind of discussion needs to happen more often at the board level.",1,"[{""href"": ""https://www.linkedin.com/in/andreas-nyberg-61b6821/"", ""text"": ""Andreas Nyberg""}]"
7398299296388771840,ANDRIJA-LOGIN-026,1,"urn:li:comment:(activity:7398299296388771840,7398310437907320832)",false,Matias Virta,Business Continuity Management at European Commission | AMBCI,6mo,"A powerful and timely message. The shift from tail-risk thinking to baseline preparedness is exactly what we’re seeing across the sector. Operational resilience, cyber readiness and clear crisis communication must evolve together if we want to stay ahead of hybrid threats. Fully support this direction.",0,[]
7398299296388771840,ANDRIJA-LOGIN-026,2,"urn:li:comment:(activity:7398299296388771840,7398311123499773952)",false,Frank Ingerfurth,"Regulatorische Sicherheit. Stabile Implementierungen. Bestandene Prüfungen — das ist, wofür Banken & WPGs mich rufen. | 30+ Jahre Bankfokus | KPMG · EY · Forvis Mazars",6mo,"A very relevant and sharp speech. Hybrid threats are no longer rare events – they shape the daily risk landscape of banks. Key takeaway for me: 🔹 Operational resilience is now strategic, not just IT. 🔹 Geopolitical and cyber risks are fully interconnected. 🔹 Disinformation risk is still underestimated and must become part of contingency planning. A strong reminder: in the digital age, resilience is a core capability – not a checkbox.",0,[]
7398299296388771840,ANDRIJA-LOGIN-026,3,"urn:li:comment:(activity:7398299296388771840,7398302800788688896)",false,Jacob Parker-Bowles,"Group MLRO | PhD in AI & Financial Crime | Passionate About AML, Fraud Prevention & RegTech and Education",6mo,"Thank you for sharing this timely post, ECB. Anneli Tuominen's insights on hybrid threats couldn't be more relevant in today's landscape—cyberattacks, economic coercion, and disinformation aren't just theoretical risks anymore; they're reshaping how we think about financial stability. Her emphasis on bolstering banks' operational resilience, governance, and contingency planning resonates deeply, especially with the ECB's upcoming reverse stress test on geopolitical risks on the horizon. It's a stark reminder that proactive ""what if"" scenarios and robust communication strategies (including countering AI-fueled disinformation) are non-negotiable for staying ahead of these evolving threats. As someone who's followed the intersection of fintech and cybersecurity, I appreciate the call for banks to leverage AI not just defensively but strategically—detecting anomalies while mitigating the very tools bad actors might use against us. Excited to dive into the full speech; this is essential reading for anyone in risk management or compliance. What steps is your team taking to integrate hybrid threat simulations into recovery planning? hashtag #HybridThreats hashtag #BankingResilience hashtag #ECB",3,"[{""href"": ""https://www.linkedin.com/search/results/all/?keywords=%23hybridthreats&origin=HASH_TAG_FROM_FEED"", ""text"": ""hashtag #HybridThreats""}, {""href"": ""https://www.linkedin.com/search/results/all/?keywords=%23bankingresilience&origin=HASH_TAG_FROM_FEED"", ""text"": ""hashtag #BankingResilience""}, {""href"": ""https://www.linkedin.com/search/results/all/?keywords=%23ecb&origin=HASH_TAG_FROM_FEED"", ""text"": ""hashtag #ECB""}]"
7398299296388771840,ANDRIJA-LOGIN-026,4,"urn:li:comment:(activity:7398299296388771840,7398434954571030528)",false,Patrick Schueffel,"Architect of Next-Generation Banking | C-Level Banker | Digital Assets, CBDC & Financial Infrastructure",6mo,"Just so that I get this straight: 𝗬𝗼𝘂 𝘄𝗮𝗿𝗻 𝗼𝗳 ""𝗰𝘆𝗯𝗲𝗿𝗮𝘁𝘁𝗮𝗰𝗸𝘀"" and ""𝗰𝗼𝗲𝗿𝗰𝗶𝗼𝗻"" potentially carried out by ""𝘀𝘁𝗮𝘁𝗲 𝗮𝗰𝘁𝗼𝗿𝘀"", yet 𝘆𝗼𝘂 𝘄𝗮𝗻𝘁 𝘁𝗼 𝗰𝗿𝗲𝗮𝘁𝗲 𝘁𝗵𝗲 𝗯𝗶𝗴𝗴𝗲𝘀𝘁 𝗦𝗶𝗻𝗴𝗹𝗲 𝗣𝗼𝗶𝗻𝘁 𝗼𝗳 𝗙𝗮𝗶𝗹𝘂𝗿𝗲 (SPOF) ever existed in economic history❓ 🤔",0,[]
7398299296388771840,ANDRIJA-LOGIN-026,5,"urn:li:comment:(activity:7398299296388771840,7398305452146733056)",false,Sangam Das,Educationalist | Member of EU AI Alliance | Futurium - Working Group 1 ~ European Union | Working on AI Governance = Working for Humanity,6mo,Absolutely agree. Hybrid threats — from cyberattacks to economic coercion and disinformation — now shape Europe’s financial stability. Strengthening operational resilience and governance is essential. Sharing an infographic on how protocol-level enforcement (VI + CJT) can help harden CBDCs and payment systems: https://sangamdas.com/cbdc-fatf-gdpr/,1,"[{""href"": ""https://sangamdas.com/cbdc-fatf-gdpr/"", ""text"": ""https://sangamdas.com/cbdc-fatf-gdpr/""}]"
7398299296388771840,ANDRIJA-LOGIN-026,6,"urn:li:comment:(activity:7398299296388771840,7398300835866124288)",false,European Central Bank,"624,543 followers",6mo,Read the full speech 👉https://www.bankingsupervision.europa.eu/press/speeches/date/2025/html/ssm.sp251118_1~76cac1785d.en.html,1,"[{""href"": ""https://www.bankingsupervision.europa.eu/press/speeches/date/2025/html/ssm.sp251118_1~76cac1785d.en.html"", ""text"": ""https://www.bankingsupervision.europa.eu/press/speeches/date/2025/html/ssm.sp251118_1~76cac1785d.en.html""}]"
7398299296388771840,ANDRIJA-LOGIN-026,7,"urn:li:comment:(activity:7398299296388771840,7399520166822309888)",false,Helena Kirchner,--,5mo,Stop Cyber Crime against Institutions and Humanity Global!,0,[]
7398299296388771840,ANDRIJA-LOGIN-026,8,"urn:li:comment:(activity:7398299296388771840,7399194957116489728)",false,Minea Avila Gonzalez,--,6mo,Cibersecurity is now more important than ever!!,0,[]
7395439589500465153,ANDRIJA-LOGIN-028,1,"urn:li:comment:(activity:7395439589500465153,7395511317710667776)",false,Bul Ekici,Independent Macro & Markets Strategist | Former Central Bank Economist | FX & Fixed Income Analyst,6mo,"Engel Wu frameworks (and similar ones, used in one of the Riksbank seminar background papers) are excellent models for risk management, where the aim is to quantify currency exposure over a 1–5 year horizon, not to beat the random walk on a one month horizon for trading.",0,[]
7395439589500465153,ANDRIJA-LOGIN-028,2,"urn:li:comment:(activity:7395439589500465153,7395514409311260672)",true,Jakob Lavröd,Senior Quantitative Risk Analyst at Handelsbanken - Quantifying whatever risks tomorrow will bring,6mo,"Bul Ekici Thank you for your comment. The Engel Wu model was commented during the presentation that is allow retrospective explanation but no forward predictive power, and then by extension cannot be used from a risk management purpose (which per definition is forward looking). Have you seen Engel Wu being used successfully for out of time prediction or do you have some reference you can recommend here?",1,"[{""href"": ""https://www.linkedin.com/in/bul-ekici-73897b230/"", ""text"": ""Bul Ekici""}]"
7395439589500465153,ANDRIJA-LOGIN-028,3,"urn:li:comment:(activity:7395439589500465153,7395537605091635200)",true,Bul Ekici,Independent Macro & Markets Strategist | Former Central Bank Economist | FX & Fixed Income Analyst,6mo,"Thank you Jakob, you raise a valid point. There are, however, several studies (including Engel & Wu’s own paper and more recent work by Chen & Chou 2023) that show models augmented with liquidity yields are not purely retrospective: they can deliver some out-of-sample predictive power, particularly over multi-quarter horizons. That said, the caveats matter. The predictability is not stable across currencies or time periods, and the framework is far better suited for risk-exposure quantification over 1–5 years than for short-term directional forecasting. In a risk-management setting, I find its real value is in the structural decomposition and scenario analysis it enables (interest-rate differentials plus liquidity/risk premia), rather than in trying to beat a random walk from month to month. Thanks again, great discussion.",0,[]
7395439589500465153,ANDRIJA-LOGIN-028,4,"urn:li:comment:(activity:7395439589500465153,7395558897328996352)",true,Jakob Lavröd,Senior Quantitative Risk Analyst at Handelsbanken - Quantifying whatever risks tomorrow will bring,6mo,"Interesting, thank you for your insights here. Alot of good leads to start from to learn more.",0,[]
7395439589500465153,ANDRIJA-LOGIN-028,5,"urn:li:comment:(activity:7395439589500465153,7395486306492923904)",false,Jens Lieutenant Amin,Director @Deloitte | IFRS9 | IRB | Risk | Capital |,6mo,"Interesting thoughts, Jakob. I think some evidencing could be vetted within a Co-integrated VAR framework model. Maybe not so much a thing for forecasting prediction, but rather to understand macro causalities between the real economy and FX.",0,[]
7395439589500465153,ANDRIJA-LOGIN-028,6,"urn:li:comment:(activity:7395439589500465153,7395488007644024832)",true,Jakob Lavröd,Senior Quantitative Risk Analyst at Handelsbanken - Quantifying whatever risks tomorrow will bring,6mo,"Jens Lieutenant Amin Thank you for the comment. Interesting as you say to make a distinction between understanding macro causality and prediction. Riskbankens point was that they have models that work retrospectively just as you write to learn about macro drivers, but that it will not really help with forecasts.",1,"[{""href"": ""https://www.linkedin.com/in/jens-lieutenant-amin-b26b13/"", ""text"": ""Jens Lieutenant Amin""}]"
7395439589500465153,ANDRIJA-LOGIN-028,7,"urn:li:comment:(activity:7395439589500465153,7395550931460915201)",false,"Jonathan Schachter, Ph.D.",Quant | Wall Street financial engineer: model governance | model validation | counterparty credit risk | climate risk | market risk | op risk | derivatives | structured products | asset management | crypto | AI | ML,6mo,Predicting spot fx might be tough. I recommend modeling the futures.,0,[]
7395439589500465153,ANDRIJA-LOGIN-028,8,"urn:li:comment:(activity:7395439589500465153,7395577781159477248)",true,"Jonathan Schachter, Ph.D.",Quant | Wall Street financial engineer: model governance | model validation | counterparty credit risk | climate risk | market risk | op risk | derivatives | structured products | asset management | crypto | AI | ML,6mo,"Jakob Lavröd I will reach out, but generally spot commodity markets are very indiosyncratic.",1,"[{""href"": ""https://www.linkedin.com/in/jakob-lavrod/"", ""text"": ""Jakob Lavröd""}]"
7381856247467380736,ANDRIJA-LOGIN-029,1,"urn:li:comment:(ugcPost:7381856244338204674,7381856248570212352)",false,AI/ML SME,694 followers,7mo,"Dear Community, We invite you to follow our official page: https://www.linkedin.com/company/smenode-labs Exciting news is on the way — our most informative and high-quality workbook will be released soon. Don’t miss it!",1,"[{""href"": ""https://www.linkedin.com/company/smenode-labs"", ""text"": ""https://www.linkedin.com/company/smenode-labs""}]"
7373943955094319104,ANDRIJA-LOGIN-030,1,"urn:li:comment:(activity:7373943955094319104,7373944044705505281)",false,Henrik A.,Founder & CEO @ Node16.ai | Collaborative AI that lets banks fight financial crime together — without sharing data,8mo,https://arxiv.org/abs/2509.13137,1,"[{""href"": ""https://arxiv.org/abs/2509.13137"", ""text"": ""https://arxiv.org/abs/2509.13137""}]"
7373943955094319104,ANDRIJA-LOGIN-030,2,"urn:li:comment:(activity:7373943955094319104,7374516944755982336)",false,"Catherine Jadot, PhD","Ocean Finance & Blue Economy | Structuring investable blue pipelines for governments, DFIs, and climate investors | Speaker & Author",8mo,congrats Henrik!,1,"[{""href"": ""https://www.linkedin.com/in/henrik-a-14b5557/"", ""text"": ""Henrik""}]"
7373943955094319104,ANDRIJA-LOGIN-030,3,"urn:li:comment:(activity:7373943955094319104,7374046772215717888)",false,Ulrik Møller,"Chairman & Board Director | Finance, FinTech & RegTech | Speaker",8mo,congratulations Henrik A. and Morten Rongaard → Fundraising so impressive!,2,"[{""href"": ""https://www.linkedin.com/in/henrik-a-14b5557/"", ""text"": ""Henrik A.""}, {""href"": ""https://www.linkedin.com/in/morten-rongaard/"", ""text"": ""Morten Rongaard → Fundraising""}]"
7373943955094319104,ANDRIJA-LOGIN-030,4,"urn:li:comment:(activity:7373943955094319104,7374066425436553216)",true,Morten Rongaard,Fractional nerd| NFT OG | RegTech | Blockchain | Crypto | KOL | Advisor | Investor | Fintech | AI | Keynote Speaker | Board Member,8mo,Ulrik Møller Appreciate it !,1,"[{""href"": ""https://www.linkedin.com/in/ulrikmollerluxembourg/"", ""text"": ""Ulrik Møller""}]"
7360975499759616000,ANDRIJA-LOGIN-031,1,"urn:li:comment:(activity:7360975499759616000,7361060942421352450)",false,Johanna Bäck,Managing Director & Co-Team Head | Board Director | Subject Matter Expert | ex S-FSA,9mo,Många intressanta slutsatser!,0,[]
7349020596023799808,ANDRIJA-LOGIN-033,1,"urn:li:comment:(activity:7349020596023799808,7350498488356335616)",false,Michael de Verdier,GTM @ Stripe,10mo,"Great read, Victor! It reminded me of research from Aalto University showing that '80 percent of companies fail to get real value from AI' [1]. Not because the technology doesn’t work, but because leaders often overlook the emotional and human side of adoption. AI tools only really deliver when there’s trust, clarity of purpose, and active engagement from leadership. In your experience, what’s helped leadership teams in the Nordics move from cautious interest to confident action? [1] https://www.aalto.fi/en/news/why-are-80-percent-of-companies-failing-to-benefit-from-ai-its-about-the-people-not-the-tech-says",1,"[{""href"": ""https://www.aalto.fi/en/news/why-are-80-percent-of-companies-failing-to-benefit-from-ai-its-about-the-people-not-the-tech-says"", ""text"": ""https://www.aalto.fi/en/news/why-are-80-percent-of-companies-failing-to-benefit-from-ai-its-about-the-people-not-the-tech-says""}]"
7349020596023799808,ANDRIJA-LOGIN-033,2,"urn:li:comment:(activity:7349020596023799808,7350523535502520320)",true,Victor Kotnik,Deloitte | Nordic CIO | Partner Consulting | Financial Services | Sweden and Nordics,10mo,"We are in some ways highly conservative in the Nordics. I think the main enabler is realizing that things do not have to be all-in science fiction. AI applications supporting various forms of customer service staff is a great start, while ""outsourcing"" the full task to AI is harder. I mainly work in highly regulated industries, should be mentioned!",0,[]
7349020596023799808,ANDRIJA-LOGIN-033,3,"urn:li:comment:(activity:7349020596023799808,7350551239094411267)",true,Michael de Verdier,GTM @ Stripe,10mo,"Makes sense! What we’ve also found at Dropbox is that being laser focused on a clear business outcome (like 'reducing time to generate the deck for the board meeting', or 'speeding up employee onboarding in the sales team') gets much more buy-in than talking about AI features in general. This makes a big difference in adoption.",0,[]
