policy_id,month,period,n_funded,coverage_online_90,coverage_online_95,funded_exposure,online_sources,coverage_regret_90,coverage_regret_95,coverage_regret_90_cum,coverage_regret_95_cum
crpto_rt0p175_g0p45_u0p00_alpha0p01_conservative_proxy_rs42,2019-08-01,2019H2,12,1.0,1.0,41425.0,rolling_grade,0.0,0.0,0.39521654815772467,0.726201249730661
crpto_rt0p175_g0p45_u0p00_alpha0p01_conservative_proxy_rs42,2019-09-01,2019H2,9,0.8888888888888888,0.8888888888888888,21850.0,rolling_grade,0.011111111111111183,0.061111111111111116,0.40632765926883585,0.7873123608417721
crpto_rt0p175_g0p45_u0p00_alpha0p01_conservative_proxy_rs42,2019-10-01,2019H2,7,1.0,1.0,23125.0,rolling_grade,0.0,0.0,0.40632765926883585,0.7873123608417721
crpto_rt0p175_g0p45_u0p00_alpha0p01_conservative_proxy_rs42,2019-11-01,2019H2,7,0.8571428571428571,0.8571428571428571,8200.0,rolling_grade,0.04285714285714293,0.09285714285714286,0.4491848021259788,0.880169503698915
crpto_rt0p175_g0p45_u0p00_alpha0p01_conservative_proxy_rs42,2019-12-01,2019H2,13,1.0,1.0,27925.0,rolling_grade,0.0,0.0,0.4491848021259788,0.880169503698915
crpto_rt0p175_g0p45_u0p00_alpha0p01_conservative_proxy_rs42,2020-01-01,2020,4,1.0,1.0,6450.0,rolling_grade,0.0,0.0,0.4491848021259788,0.880169503698915
crpto_rt0p175_g0p45_u0p00_alpha0p01_conservative_proxy_rs42,2020-02-01,2020,5,1.0,1.0,6700.0,rolling_grade,0.0,0.0,0.4491848021259788,0.880169503698915
crpto_rt0p175_g0p45_u0p00_alpha0p01_conservative_proxy_rs42,2020-03-01,2020,1,1.0,1.0,1500.0,rolling_grade,0.0,0.0,0.4491848021259788,0.880169503698915
crpto_rt0p175_g0p45_u0p00_alpha0p01_conservative_proxy_rs42,2020-04-01,2020,3,1.0,1.0,20000.0,rolling_grade,0.0,0.0,0.4491848021259788,0.880169503698915
crpto_rt0p175_g0p45_u0p00_alpha0p01_conservative_proxy_rs42,2020-07-01,2020,1,1.0,1.0,1000.0,rolling_grade,0.0,0.0,0.4491848021259788,0.880169503698915
crpto_rt0p175_g0p45_u0p00_alpha0p01_conservative_proxy_rs42,2020-08-01,2020,3,1.0,1.0,11000.0,rolling_grade,0.0,0.0,0.4491848021259788,0.880169503698915
crpto_rt0p175_g0p45_u0p00_alpha0p01_conservative_proxy_rs42,2020-09-01,2020,1,1.0,1.0,3000.0,rolling_grade,0.0,0.0,0.4491848021259788,0.880169503698915
crpto_rt0p175_g0p45_u0p05_alpha0p01_conservative_proxy_rs42,2018-01-01,2018H1,6,1.0,1.0,13525.0,first_month_offline_fallback,0.0,0.0,0.0,0.0
crpto_rt0p175_g0p45_u0p05_alpha0p01_conservative_proxy_rs42,2018-02-01,2018H1,8,0.75,0.75,15300.0,rolling_grade,0.15000000000000002,0.19999999999999996,0.15000000000000002,0.19999999999999996
crpto_rt0p175_g0p45_u0p05_alpha0p01_conservative_proxy_rs42,2018-03-01,2018H1,3,1.0,1.0,6700.0,rolling_grade,0.0,0.0,0.15000000000000002,0.19999999999999996
crpto_rt0p175_g0p45_u0p05_alpha0p01_conservative_proxy_rs42,2018-04-01,2018H1,2,1.0,1.0,3000.0,rolling_grade,0.0,0.0,0.15000000000000002,0.19999999999999996
crpto_rt0p175_g0p45_u0p05_alpha0p01_conservative_proxy_rs42,2018-05-01,2018H1,5,1.0,1.0,10025.0,rolling_grade,0.0,0.0,0.15000000000000002,0.19999999999999996
crpto_rt0p175_g0p45_u0p05_alpha0p01_conservative_proxy_rs42,2018-06-01,2018H1,17,0.8823529411764706,0.8823529411764706,43000.0,rolling_grade,0.01764705882352946,0.0676470588235294,0.16764705882352948,0.26764705882352935
crpto_rt0p175_g0p45_u0p05_alpha0p01_conservative_proxy_rs42,2018-07-01,2018H2,23,1.0,1.0,43625.0,rolling_grade,0.0,0.0,0.16764705882352948,0.26764705882352935
crpto_rt0p175_g0p45_u0p05_alpha0p01_conservative_proxy_rs42,2018-08-01,2018H2,15,1.0,1.0,30275.0,rolling_grade,0.0,0.0,0.16764705882352948,0.26764705882352935
crpto_rt0p175_g0p45_u0p05_alpha0p01_conservative_proxy_rs42,2018-09-01,2018H2,14,1.0,1.0,36875.0,rolling_grade,0.0,0.0,0.16764705882352948,0.26764705882352935
crpto_rt0p175_g0p45_u0p05_alpha0p01_conservative_proxy_rs42,2018-10-01,2018H2,19,0.8947368421052632,0.8947368421052632,71625.0,rolling_grade,0.0052631578947368585,0.05526315789473679,0.17291021671826634,0.32291021671826614
crpto_rt0p175_g0p45_u0p05_alpha0p01_conservative_proxy_rs42,2018-11-01,2018H2,29,0.8620689655172413,0.8620689655172413,67400.0,rolling_grade,0.037931034482758696,0.08793103448275863,0.21084125120102504,0.41084125120102477
crpto_rt0p175_g0p45_u0p05_alpha0p01_conservative_proxy_rs42,2018-12-01,2018H2,19,1.0,1.0,47700.0,rolling_grade,0.0,0.0,0.21084125120102504,0.41084125120102477
crpto_rt0p175_g0p45_u0p05_alpha0p01_conservative_proxy_rs42,2019-01-01,2019H1,18,0.9444444444444444,0.9444444444444444,46925.0,rolling_grade,0.0,0.005555555555555536,0.21084125120102504,0.4163968067565803
crpto_rt0p175_g0p45_u0p05_alpha0p01_conservative_proxy_rs42,2019-02-01,2019H1,17,0.8823529411764706,0.8823529411764706,56475.0,rolling_grade,0.01764705882352946,0.0676470588235294,0.2284883100245545,0.4840438655801097
crpto_rt0p175_g0p45_u0p05_alpha0p01_conservative_proxy_rs42,2019-03-01,2019H1,14,0.9285714285714286,0.9285714285714286,30000.0,rolling_grade,0.0,0.021428571428571352,0.2284883100245545,0.505472437008681
crpto_rt0p175_g0p45_u0p05_alpha0p01_conservative_proxy_rs42,2019-04-01,2019H1,19,0.7894736842105263,0.7894736842105263,40150.0,rolling_grade,0.1105263157894737,0.16052631578947363,0.3390146258140282,0.6659987527981547
crpto_rt0p175_g0p45_u0p05_alpha0p01_conservative_proxy_rs42,2019-05-01,2019H1,10,1.0,1.0,17300.0,rolling_grade,0.0,0.0,0.3390146258140282,0.6659987527981547
crpto_rt0p175_g0p45_u0p05_alpha0p01_conservative_proxy_rs42,2019-06-01,2019H1,11,0.9090909090909091,0.9090909090909091,33375.0,rolling_grade,0.0,0.040909090909090895,0.3390146258140282,0.7069078437072456
crpto_rt0p175_g0p45_u0p05_alpha0p01_conservative_proxy_rs42,2019-07-01,2019H2,22,0.9090909090909091,0.9090909090909091,75950.0,rolling_grade,0.0,0.040909090909090895,0.3390146258140282,0.7478169346163365
crpto_rt0p175_g0p45_u0p05_alpha0p01_conservative_proxy_rs42,2019-08-01,2019H2,13,0.9230769230769231,0.9230769230769231,43625.0,rolling_grade,0.0,0.026923076923076827,0.3390146258140282,0.7747400115394133
crpto_rt0p175_g0p45_u0p05_alpha0p01_conservative_proxy_rs42,2019-09-01,2019H2,8,1.0,1.0,20650.0,rolling_grade,0.0,0.0,0.3390146258140282,0.7747400115394133
crpto_rt0p175_g0p45_u0p05_alpha0p01_conservative_proxy_rs42,2019-10-01,2019H2,9,1.0,1.0,26825.0,rolling_grade,0.0,0.0,0.3390146258140282,0.7747400115394133
crpto_rt0p175_g0p45_u0p05_alpha0p01_conservative_proxy_rs42,2019-11-01,2019H2,7,0.8571428571428571,0.8571428571428571,11775.0,rolling_grade,0.04285714285714293,0.09285714285714286,0.3818717686711711,0.8675971543965562
crpto_rt0p175_g0p45_u0p05_alpha0p01_conservative_proxy_rs42,2019-12-01,2019H2,8,1.0,1.0,18725.0,rolling_grade,0.0,0.0,0.3818717686711711,0.8675971543965562
crpto_rt0p175_g0p45_u0p05_alpha0p01_conservative_proxy_rs42,2020-01-01,2020,8,1.0,1.0,20525.0,rolling_grade,0.0,0.0,0.3818717686711711,0.8675971543965562
crpto_rt0p175_g0p45_u0p05_alpha0p01_conservative_proxy_rs42,2020-02-01,2020,5,1.0,1.0,6700.0,rolling_grade,0.0,0.0,0.3818717686711711,0.8675971543965562
crpto_rt0p175_g0p45_u0p05_alpha0p01_conservative_proxy_rs42,2020-03-01,2020,1,1.0,1.0,1500.0,rolling_grade,0.0,0.0,0.3818717686711711,0.8675971543965562
crpto_rt0p175_g0p45_u0p05_alpha0p01_conservative_proxy_rs42,2020-04-01,2020,3,1.0,1.0,20000.0,rolling_grade,0.0,0.0,0.3818717686711711,0.8675971543965562
crpto_rt0p175_g0p45_u0p05_alpha0p01_conservative_proxy_rs42,2020-07-01,2020,1,1.0,1.0,1000.0,rolling_grade,0.0,0.0,0.3818717686711711,0.8675971543965562
crpto_rt0p175_g0p45_u0p05_alpha0p01_conservative_proxy_rs42,2020-08-01,2020,3,1.0,1.0,11000.0,rolling_grade,0.0,0.0,0.3818717686711711,0.8675971543965562
crpto_rt0p175_g0p45_u0p05_alpha0p01_conservative_proxy_rs42,2020-09-01,2020,1,1.0,1.0,3000.0,rolling_grade,0.0,0.0,0.3818717686711711,0.8675971543965562
crpto_rt0p175_g0p50_u0p00_alpha0p01_conservative_proxy_rs42,2018-01-01,2018H1,7,1.0,1.0,14525.0,first_month_offline_fallback,0.0,0.0,0.0,0.0
crpto_rt0p175_g0p50_u0p00_alpha0p01_conservative_proxy_rs42,2018-02-01,2018H1,9,0.7777777777777778,0.7777777777777778,16300.0,rolling_grade,0.12222222222222223,0.17222222222222217,0.12222222222222223,0.17222222222222217
crpto_rt0p175_g0p50_u0p00_alpha0p01_conservative_proxy_rs42,2018-03-01,2018H1,3,1.0,1.0,6700.0,rolling_grade,0.0,0.0,0.12222222222222223,0.17222222222222217
crpto_rt0p175_g0p50_u0p00_alpha0p01_conservative_proxy_rs42,2018-04-01,2018H1,1,1.0,1.0,2000.0,rolling_grade,0.0,0.0,0.12222222222222223,0.17222222222222217
crpto_rt0p175_g0p50_u0p00_alpha0p01_conservative_proxy_rs42,2018-05-01,2018H1,6,1.0,1.0,11025.0,rolling_grade,0.0,0.0,0.12222222222222223,0.17222222222222217
crpto_rt0p175_g0p50_u0p00_alpha0p01_conservative_proxy_rs42,2018-06-01,2018H1,16,0.9375,0.9375,40000.0,rolling_grade,0.0,0.012499999999999956,0.12222222222222223,0.18472222222222212
crpto_rt0p175_g0p50_u0p00_alpha0p01_conservative_proxy_rs42,2018-07-01,2018H2,18,1.0,1.0,33525.0,rolling_grade,0.0,0.0,0.12222222222222223,0.18472222222222212
crpto_rt0p175_g0p50_u0p00_alpha0p01_conservative_proxy_rs42,2018-08-01,2018H2,18,0.9444444444444444,0.9444444444444444,33375.0,rolling_grade,0.0,0.005555555555555536,0.12222222222222223,0.19027777777777766
crpto_rt0p175_g0p50_u0p00_alpha0p01_conservative_proxy_rs42,2018-09-01,2018H2,13,0.9230769230769231,0.9230769230769231,35925.0,rolling_grade,0.0,0.026923076923076827,0.12222222222222223,0.21720085470085448
crpto_rt0p175_g0p50_u0p00_alpha0p01_conservative_proxy_rs42,2018-10-01,2018H2,14,0.8571428571428571,0.8571428571428571,64925.0,rolling_grade,0.04285714285714293,0.09285714285714286,0.16507936507936516,0.31005799755799734
crpto_rt0p175_g0p50_u0p00_alpha0p01_conservative_proxy_rs42,2018-11-01,2018H2,32,0.875,0.875,69650.0,rolling_grade,0.025000000000000022,0.07499999999999996,0.19007936507936518,0.3850579975579973
crpto_rt0p175_g0p50_u0p00_alpha0p01_conservative_proxy_rs42,2018-12-01,2018H2,20,1.0,1.0,47700.0,rolling_grade,0.0,0.0,0.19007936507936518,0.3850579975579973
crpto_rt0p175_g0p50_u0p00_alpha0p01_conservative_proxy_rs42,2019-01-01,2019H1,20,1.0,1.0,51125.0,rolling_grade,0.0,0.0,0.19007936507936518,0.3850579975579973
crpto_rt0p175_g0p50_u0p00_alpha0p01_conservative_proxy_rs42,2019-02-01,2019H1,14,0.9285714285714286,0.9285714285714286,49775.0,rolling_grade,0.0,0.021428571428571352,0.19007936507936518,0.40648656898656865
crpto_rt0p175_g0p50_u0p00_alpha0p01_conservative_proxy_rs42,2019-03-01,2019H1,15,0.9333333333333333,0.9333333333333333,32000.0,rolling_grade,0.0,0.016666666666666607,0.19007936507936518,0.42315323565323526
crpto_rt0p175_g0p50_u0p00_alpha0p01_conservative_proxy_rs42,2019-04-01,2019H1,18,0.8333333333333334,0.8333333333333334,43350.0,rolling_grade,0.06666666666666665,0.11666666666666659,0.25674603174603183,0.5398199023199018
crpto_rt0p175_g0p50_u0p00_alpha0p01_conservative_proxy_rs42,2019-05-01,2019H1,12,1.0,1.0,19700.0,rolling_grade,0.0,0.0,0.25674603174603183,0.5398199023199018
crpto_rt0p175_g0p50_u0p00_alpha0p01_conservative_proxy_rs42,2019-06-01,2019H1,14,0.8571428571428571,0.8571428571428571,39075.0,rolling_grade,0.04285714285714293,0.09285714285714286,0.29960317460317476,0.6326770451770447
crpto_rt0p175_g0p50_u0p00_alpha0p01_conservative_proxy_rs42,2019-07-01,2019H2,21,0.9047619047619048,0.9047619047619048,74750.0,rolling_grade,0.0,0.04523809523809519,0.29960317460317476,0.6779151404151399
crpto_rt0p175_g0p50_u0p00_alpha0p01_conservative_proxy_rs42,2019-08-01,2019H2,11,1.0,1.0,40125.0,rolling_grade,0.0,0.0,0.29960317460317476,0.6779151404151399
crpto_rt0p175_g0p50_u0p00_alpha0p01_conservative_proxy_rs42,2019-09-01,2019H2,9,1.0,1.0,21850.0,rolling_grade,0.0,0.0,0.29960317460317476,0.6779151404151399
crpto_rt0p175_g0p50_u0p00_alpha0p01_conservative_proxy_rs42,2019-10-01,2019H2,8,1.0,1.0,24325.0,rolling_grade,0.0,0.0,0.29960317460317476,0.6779151404151399
crpto_rt0p175_g0p50_u0p00_alpha0p01_conservative_proxy_rs42,2019-11-01,2019H2,7,0.8571428571428571,0.8571428571428571,7900.0,rolling_grade,0.04285714285714293,0.09285714285714286,0.3424603174603177,0.7707722832722828
crpto_rt0p175_g0p50_u0p00_alpha0p01_conservative_proxy_rs42,2019-12-01,2019H2,8,1.0,1.0,19225.0,rolling_grade,0.0,0.0,0.3424603174603177,0.7707722832722828
crpto_rt0p175_g0p50_u0p00_alpha0p01_conservative_proxy_rs42,2020-01-01,2020,6,1.0,1.0,13850.0,rolling_grade,0.0,0.0,0.3424603174603177,0.7707722832722828
crpto_rt0p175_g0p50_u0p00_alpha0p01_conservative_proxy_rs42,2020-02-01,2020,5,1.0,1.0,5700.0,rolling_grade,0.0,0.0,0.3424603174603177,0.7707722832722828
crpto_rt0p175_g0p50_u0p00_alpha0p01_conservative_proxy_rs42,2020-03-01,2020,1,1.0,1.0,1500.0,rolling_grade,0.0,0.0,0.3424603174603177,0.7707722832722828
crpto_rt0p175_g0p50_u0p00_alpha0p01_conservative_proxy_rs42,2020-04-01,2020,3,1.0,1.0,20000.0,rolling_grade,0.0,0.0,0.3424603174603177,0.7707722832722828
crpto_rt0p175_g0p50_u0p00_alpha0p01_conservative_proxy_rs42,2020-05-01,2020,1,1.0,1.0,2000.0,rolling_grade,0.0,0.0,0.3424603174603177,0.7707722832722828
crpto_rt0p175_g0p50_u0p00_alpha0p01_conservative_proxy_rs42,2020-07-01,2020,2,1.0,1.0,7000.0,rolling_grade,0.0,0.0,0.3424603174603177,0.7707722832722828
crpto_rt0p175_g0p50_u0p00_alpha0p01_conservative_proxy_rs42,2020-08-01,2020,3,1.0,1.0,11000.0,rolling_grade,0.0,0.0,0.3424603174603177,0.7707722832722828
crpto_rt0p175_g0p50_u0p00_alpha0p01_conservative_proxy_rs42,2020-09-01,2020,1,1.0,1.0,3000.0,rolling_grade,0.0,0.0,0.3424603174603177,0.7707722832722828
crpto_rt0p175_g0p50_u0p05_alpha0p01_conservative_proxy_rs42,2018-01-01,2018H1,8,1.0,1.0,16025.0,first_month_offline_fallback,0.0,0.0,0.0,0.0
crpto_rt0p175_g0p50_u0p05_alpha0p01_conservative_proxy_rs42,2018-02-01,2018H1,8,0.75,0.75,15300.0,rolling_grade,0.15000000000000002,0.19999999999999996,0.15000000000000002,0.19999999999999996
crpto_rt0p175_g0p50_u0p05_alpha0p01_conservative_proxy_rs42,2018-03-01,2018H1,3,1.0,1.0,6700.0,rolling_grade,0.0,0.0,0.15000000000000002,0.19999999999999996
crpto_rt0p175_g0p50_u0p05_alpha0p01_conservative_proxy_rs42,2018-04-01,2018H1,2,1.0,1.0,3000.0,rolling_grade,0.0,0.0,0.15000000000000002,0.19999999999999996
crpto_rt0p175_g0p50_u0p05_alpha0p01_conservative_proxy_rs42,2018-05-01,2018H1,6,1.0,1.0,11025.0,rolling_grade,0.0,0.0,0.15000000000000002,0.19999999999999996
crpto_rt0p175_g0p50_u0p05_alpha0p01_conservative_proxy_rs42,2018-06-01,2018H1,15,0.8666666666666667,0.8666666666666667,40500.0,rolling_grade,0.033333333333333326,0.08333333333333326,0.18333333333333335,0.2833333333333332
crpto_rt0p175_g0p50_u0p05_alpha0p01_conservative_proxy_rs42,2018-07-01,2018H2,20,1.0,1.0,38225.0,rolling_grade,0.0,0.0,0.18333333333333335,0.2833333333333332
crpto_rt0p175_g0p50_u0p05_alpha0p01_conservative_proxy_rs42,2018-08-01,2018H2,18,1.0,1.0,32375.0,rolling_grade,0.0,0.0,0.18333333333333335,0.2833333333333332
crpto_rt0p175_g0p50_u0p05_alpha0p01_conservative_proxy_rs42,2018-09-01,2018H2,14,0.9285714285714286,0.9285714285714286,36875.0,rolling_grade,0.0,0.021428571428571352,0.18333333333333335,0.30476190476190457
crpto_rt0p175_g0p50_u0p05_alpha0p01_conservative_proxy_rs42,2018-10-01,2018H2,21,0.8571428571428571,0.8571428571428571,75125.0,rolling_grade,0.04285714285714293,0.09285714285714286,0.22619047619047628,0.3976190476190474
crpto_rt0p175_g0p50_u0p05_alpha0p01_conservative_proxy_rs42,2018-11-01,2018H2,24,0.9166666666666666,0.9166666666666666,58800.0,rolling_grade,0.0,0.033333333333333326,0.22619047619047628,0.43095238095238075
crpto_rt0p175_g0p50_u0p05_alpha0p01_conservative_proxy_rs42,2018-12-01,2018H2,16,1.0,1.0,47700.0,rolling_grade,0.0,0.0,0.22619047619047628,0.43095238095238075
crpto_rt0p175_g0p50_u0p05_alpha0p01_conservative_proxy_rs42,2019-01-01,2019H1,20,0.95,0.95,50925.0,rolling_grade,0.0,0.0,0.22619047619047628,0.43095238095238075
crpto_rt0p175_g0p50_u0p05_alpha0p01_conservative_proxy_rs42,2019-02-01,2019H1,15,0.9333333333333333,0.9333333333333333,52775.0,rolling_grade,0.0,0.016666666666666607,0.22619047619047628,0.44761904761904736
crpto_rt0p175_g0p50_u0p05_alpha0p01_conservative_proxy_rs42,2019-03-01,2019H1,14,1.0,1.0,30100.0,rolling_grade,0.0,0.0,0.22619047619047628,0.44761904761904736
crpto_rt0p175_g0p50_u0p05_alpha0p01_conservative_proxy_rs42,2019-04-01,2019H1,20,0.75,0.75,47350.0,rolling_grade,0.15000000000000002,0.19999999999999996,0.3761904761904763,0.6476190476190473
crpto_rt0p175_g0p50_u0p05_alpha0p01_conservative_proxy_rs42,2019-05-01,2019H1,12,1.0,1.0,24500.0,rolling_grade,0.0,0.0,0.3761904761904763,0.6476190476190473
crpto_rt0p175_g0p50_u0p05_alpha0p01_conservative_proxy_rs42,2019-06-01,2019H1,13,0.9230769230769231,0.9230769230769231,37375.0,rolling_grade,0.0,0.026923076923076827,0.3761904761904763,0.6745421245421241
crpto_rt0p175_g0p50_u0p05_alpha0p01_conservative_proxy_rs42,2019-07-01,2019H2,23,0.9130434782608695,0.9130434782608695,78750.0,rolling_grade,0.0,0.036956521739130443,0.3761904761904763,0.7114986462812546
crpto_rt0p175_g0p50_u0p05_alpha0p01_conservative_proxy_rs42,2019-08-01,2019H2,13,0.8461538461538461,0.8461538461538461,43225.0,rolling_grade,0.05384615384615388,0.10384615384615381,0.4300366300366302,0.8153448001274084
crpto_rt0p175_g0p50_u0p05_alpha0p01_conservative_proxy_rs42,2019-09-01,2019H2,8,1.0,1.0,20650.0,rolling_grade,0.0,0.0,0.4300366300366302,0.8153448001274084
crpto_rt0p175_g0p50_u0p05_alpha0p01_conservative_proxy_rs42,2019-10-01,2019H2,7,1.0,1.0,23125.0,rolling_grade,0.0,0.0,0.4300366300366302,0.8153448001274084
crpto_rt0p175_g0p50_u0p05_alpha0p01_conservative_proxy_rs42,2019-11-01,2019H2,7,0.8571428571428571,0.8571428571428571,7400.0,rolling_grade,0.04285714285714293,0.09285714285714286,0.4728937728937731,0.9082019429845513
crpto_rt0p175_g0p50_u0p05_alpha0p01_conservative_proxy_rs42,2019-12-01,2019H2,7,1.0,1.0,17725.0,rolling_grade,0.0,0.0,0.4728937728937731,0.9082019429845513
crpto_rt0p175_g0p50_u0p05_alpha0p01_conservative_proxy_rs42,2020-01-01,2020,6,1.0,1.0,13175.0,rolling_grade,0.0,0.0,0.4728937728937731,0.9082019429845513
crpto_rt0p175_g0p50_u0p05_alpha0p01_conservative_proxy_rs42,2020-02-01,2020,4,1.0,1.0,4700.0,rolling_grade,0.0,0.0,0.4728937728937731,0.9082019429845513
crpto_rt0p175_g0p50_u0p05_alpha0p01_conservative_proxy_rs42,2020-03-01,2020,1,1.0,1.0,1500.0,rolling_grade,0.0,0.0,0.4728937728937731,0.9082019429845513
crpto_rt0p175_g0p50_u0p05_alpha0p01_conservative_proxy_rs42,2020-04-01,2020,3,1.0,1.0,20000.0,rolling_grade,0.0,0.0,0.4728937728937731,0.9082019429845513
crpto_rt0p175_g0p50_u0p05_alpha0p01_conservative_proxy_rs42,2020-05-01,2020,1,1.0,1.0,2000.0,rolling_grade,0.0,0.0,0.4728937728937731,0.9082019429845513
crpto_rt0p175_g0p50_u0p05_alpha0p01_conservative_proxy_rs42,2020-07-01,2020,2,1.0,1.0,7000.0,rolling_grade,0.0,0.0,0.4728937728937731,0.9082019429845513
crpto_rt0p175_g0p50_u0p05_alpha0p01_conservative_proxy_rs42,2020-08-01,2020,3,1.0,1.0,11000.0,rolling_grade,0.0,0.0,0.4728937728937731,0.9082019429845513
crpto_rt0p175_g0p50_u0p05_alpha0p01_conservative_proxy_rs42,2020-09-01,2020,1,1.0,1.0,3000.0,rolling_grade,0.0,0.0,0.4728937728937731,0.9082019429845513
crpto_rt0p175_g0p50_u0p10_alpha0p01_conservative_proxy_rs42,2018-01-01,2018H1,9,1.0,1.0,21825.0,first_month_offline_fallback,0.0,0.0,0.0,0.0
crpto_rt0p175_g0p50_u0p10_alpha0p01_conservative_proxy_rs42,2018-02-01,2018H1,7,0.7142857142857143,0.7142857142857143,14300.0,rolling_grade,0.18571428571428572,0.23571428571428565,0.18571428571428572,0.23571428571428565
crpto_rt0p175_g0p50_u0p10_alpha0p01_conservative_proxy_rs42,2018-03-01,2018H1,3,1.0,1.0,6700.0,rolling_grade,0.0,0.0,0.18571428571428572,0.23571428571428565
crpto_rt0p175_g0p50_u0p10_alpha0p01_conservative_proxy_rs42,2018-04-01,2018H1,1,1.0,1.0,2000.0,rolling_grade,0.0,0.0,0.18571428571428572,0.23571428571428565
crpto_rt0p175_g0p50_u0p10_alpha0p01_conservative_proxy_rs42,2018-05-01,2018H1,6,1.0,1.0,11025.0,rolling_grade,0.0,0.0,0.18571428571428572,0.23571428571428565
crpto_rt0p175_g0p50_u0p10_alpha0p01_conservative_proxy_rs42,2018-06-01,2018H1,15,0.8666666666666667,0.8666666666666667,40500.0,rolling_grade,0.033333333333333326,0.08333333333333326,0.21904761904761905,0.3190476190476189
crpto_rt0p175_g0p50_u0p10_alpha0p01_conservative_proxy_rs42,2018-07-01,2018H2,17,1.0,1.0,31025.0,rolling_grade,0.0,0.0,0.21904761904761905,0.3190476190476189
crpto_rt0p175_g0p50_u0p10_alpha0p01_conservative_proxy_rs42,2018-08-01,2018H2,17,1.0,1.0,34400.0,rolling_grade,0.0,0.0,0.21904761904761905,0.3190476190476189
crpto_rt0p175_g0p50_u0p10_alpha0p01_conservative_proxy_rs42,2018-09-01,2018H2,17,0.9411764705882353,0.9411764705882353,40875.0,rolling_grade,0.0,0.008823529411764675,0.21904761904761905,0.3278711484593836
crpto_rt0p175_g0p50_u0p10_alpha0p01_conservative_proxy_rs42,2018-10-01,2018H2,15,0.9333333333333333,0.9333333333333333,67225.0,rolling_grade,0.0,0.016666666666666607,0.21904761904761905,0.3445378151260502
crpto_rt0p175_g0p50_u0p10_alpha0p01_conservative_proxy_rs42,2018-11-01,2018H2,24,0.9166666666666666,0.9166666666666666,61950.0,rolling_grade,0.0,0.033333333333333326,0.21904761904761905,0.3778711484593835
crpto_rt0p175_g0p50_u0p10_alpha0p01_conservative_proxy_rs42,2018-12-01,2018H2,17,1.0,1.0,50200.0,rolling_grade,0.0,0.0,0.21904761904761905,0.3778711484593835
crpto_rt0p175_g0p50_u0p10_alpha0p01_conservative_proxy_rs42,2019-01-01,2019H1,20,1.0,1.0,50925.0,rolling_grade,0.0,0.0,0.21904761904761905,0.3778711484593835
crpto_rt0p175_g0p50_u0p10_alpha0p01_conservative_proxy_rs42,2019-02-01,2019H1,15,0.9333333333333333,0.9333333333333333,54325.0,rolling_grade,0.0,0.016666666666666607,0.21904761904761905,0.39453781512605013
crpto_rt0p175_g0p50_u0p10_alpha0p01_conservative_proxy_rs42,2019-03-01,2019H1,17,1.0,1.0,34200.0,rolling_grade,0.0,0.0,0.21904761904761905,0.39453781512605013
crpto_rt0p175_g0p50_u0p10_alpha0p01_conservative_proxy_rs42,2019-04-01,2019H1,20,0.8,0.8,49350.0,rolling_grade,0.09999999999999998,0.1499999999999999,0.319047619047619,0.54453781512605
crpto_rt0p175_g0p50_u0p10_alpha0p01_conservative_proxy_rs42,2019-05-01,2019H1,13,1.0,1.0,27100.0,rolling_grade,0.0,0.0,0.319047619047619,0.54453781512605
crpto_rt0p175_g0p50_u0p10_alpha0p01_conservative_proxy_rs42,2019-06-01,2019H1,13,0.9230769230769231,0.9230769230769231,38000.0,rolling_grade,0.0,0.026923076923076827,0.319047619047619,0.5714608920491269
crpto_rt0p175_g0p50_u0p10_alpha0p01_conservative_proxy_rs42,2019-07-01,2019H2,22,0.9090909090909091,0.9090909090909091,75950.0,rolling_grade,0.0,0.040909090909090895,0.319047619047619,0.6123699829582178
crpto_rt0p175_g0p50_u0p10_alpha0p01_conservative_proxy_rs42,2019-08-01,2019H2,15,0.9333333333333333,0.9333333333333333,49825.0,rolling_grade,0.0,0.016666666666666607,0.319047619047619,0.6290366496248844
crpto_rt0p175_g0p50_u0p10_alpha0p01_conservative_proxy_rs42,2019-09-01,2019H2,9,1.0,1.0,21850.0,rolling_grade,0.0,0.0,0.319047619047619,0.6290366496248844
crpto_rt0p175_g0p50_u0p10_alpha0p01_conservative_proxy_rs42,2019-10-01,2019H2,7,1.0,1.0,22825.0,rolling_grade,0.0,0.0,0.319047619047619,0.6290366496248844
crpto_rt0p175_g0p50_u0p10_alpha0p01_conservative_proxy_rs42,2019-11-01,2019H2,9,0.7777777777777778,0.7777777777777778,12400.0,rolling_grade,0.12222222222222223,0.17222222222222217,0.44126984126984126,0.8012588718471065
crpto_rt0p175_g0p50_u0p10_alpha0p01_conservative_proxy_rs42,2019-12-01,2019H2,8,1.0,1.0,18725.0,rolling_grade,0.0,0.0,0.44126984126984126,0.8012588718471065
crpto_rt0p175_g0p50_u0p10_alpha0p01_conservative_proxy_rs42,2020-01-01,2020,6,1.0,1.0,12350.0,rolling_grade,0.0,0.0,0.44126984126984126,0.8012588718471065
crpto_rt0p175_g0p50_u0p10_alpha0p01_conservative_proxy_rs42,2020-02-01,2020,4,1.0,1.0,4700.0,rolling_grade,0.0,0.0,0.44126984126984126,0.8012588718471065
