policy_id,source_family,regime_v45,recommended_cap_v45,effective_cap_v45,max_observed_exposure_share_v45,source_solver_cap_pass_v45,required_cap_relaxation_v45,solver_integration_v45,fair_lending_legal_claim_allowed,claim_boundary_v45
paper1_economic_champion,dti_band,strict,0.1111111111111111,0.1111111111111111,1.0,False,0.8888888888888888,requires_pooling_or_relaxation,False,observable MDCP/source governance; no protected-attribute legal claim
v13_fvi_bellman_rollout,state_top20,strict,0.1111111111111111,0.1111111111111111,1.0,False,0.8888888888888888,requires_pooling_or_relaxation,False,observable MDCP/source governance; no protected-attribute legal claim
v13_fvi_bellman_rollout,state_top20,committee,0.1111111111111111,0.15888888888888889,1.0,False,0.8411111111111111,requires_pooling_or_relaxation,False,observable MDCP/source governance; no protected-attribute legal claim
v13_fvi_bellman_rollout,state_top20,relaxed,0.1111111111111111,0.2277777777777778,1.0,False,0.7722222222222221,requires_pooling_or_relaxation,False,observable MDCP/source governance; no protected-attribute legal claim
v13_fvi_capital_guarded,dti_band,strict,0.1111111111111111,0.1111111111111111,1.0,False,0.8888888888888888,requires_pooling_or_relaxation,False,observable MDCP/source governance; no protected-attribute legal claim
v13_fvi_capital_guarded,dti_band,committee,0.1111111111111111,0.15888888888888889,1.0,False,0.8411111111111111,requires_pooling_or_relaxation,False,observable MDCP/source governance; no protected-attribute legal claim
v13_fvi_capital_guarded,dti_band,relaxed,0.1111111111111111,0.2277777777777778,1.0,False,0.7722222222222221,requires_pooling_or_relaxation,False,observable MDCP/source governance; no protected-attribute legal claim
v13_fvi_capital_guarded,income_band,strict,0.1111111111111111,0.1111111111111111,1.0,False,0.8888888888888888,requires_pooling_or_relaxation,False,observable MDCP/source governance; no protected-attribute legal claim
v13_fvi_capital_guarded,income_band,committee,0.1111111111111111,0.15888888888888889,1.0,False,0.8411111111111111,requires_pooling_or_relaxation,False,observable MDCP/source governance; no protected-attribute legal claim
v13_fvi_capital_guarded,income_band,relaxed,0.1111111111111111,0.2277777777777778,1.0,False,0.7722222222222221,requires_pooling_or_relaxation,False,observable MDCP/source governance; no protected-attribute legal claim
v13_fvi_capital_guarded,income_band__dti_band,strict,0.1111111111111111,0.1111111111111111,1.0,False,0.8888888888888888,requires_pooling_or_relaxation,False,observable MDCP/source governance; no protected-attribute legal claim
v13_fvi_capital_guarded,income_band__dti_band,committee,0.1111111111111111,0.15888888888888889,1.0,False,0.8411111111111111,requires_pooling_or_relaxation,False,observable MDCP/source governance; no protected-attribute legal claim
v13_fvi_capital_guarded,income_band__dti_band,relaxed,0.1111111111111111,0.2277777777777778,1.0,False,0.7722222222222221,requires_pooling_or_relaxation,False,observable MDCP/source governance; no protected-attribute legal claim
v13_fvi_capital_guarded,original_grade,strict,0.1,0.1,0.6542261800535307,False,0.5542261800535307,requires_pooling_or_relaxation,False,observable MDCP/source governance; no protected-attribute legal claim
v13_fvi_capital_guarded,original_grade,committee,0.1,0.145,0.6542261800535307,False,0.5092261800535307,requires_pooling_or_relaxation,False,observable MDCP/source governance; no protected-attribute legal claim
v13_fvi_capital_guarded,original_grade,relaxed,0.1,0.21000000000000002,0.6542261800535307,False,0.4442261800535307,requires_pooling_or_relaxation,False,observable MDCP/source governance; no protected-attribute legal claim
v13_fvi_capital_guarded,original_grade__state_top20,strict,0.1,0.1,0.6542261800535307,False,0.5542261800535307,requires_pooling_or_relaxation,False,observable MDCP/source governance; no protected-attribute legal claim
v13_fvi_capital_guarded,original_grade__state_top20,committee,0.1,0.145,0.6542261800535307,False,0.5092261800535307,requires_pooling_or_relaxation,False,observable MDCP/source governance; no protected-attribute legal claim
v13_fvi_capital_guarded,original_grade__state_top20,relaxed,0.1,0.21000000000000002,0.6542261800535307,False,0.4442261800535307,requires_pooling_or_relaxation,False,observable MDCP/source governance; no protected-attribute legal claim
v13_fvi_capital_guarded,period,strict,0.1,0.1,0.5197738699752358,False,0.4197738699752358,requires_pooling_or_relaxation,False,observable MDCP/source governance; no protected-attribute legal claim
v13_fvi_capital_guarded,period,committee,0.1,0.145,0.5197738699752358,False,0.37477386997523576,requires_pooling_or_relaxation,False,observable MDCP/source governance; no protected-attribute legal claim
v13_fvi_capital_guarded,period,relaxed,0.1,0.21000000000000002,0.5197738699752358,False,0.30977386997523576,requires_pooling_or_relaxation,False,observable MDCP/source governance; no protected-attribute legal claim
v13_fvi_capital_guarded,score_decile,strict,0.1111111111111111,0.1111111111111111,1.0,False,0.8888888888888888,requires_pooling_or_relaxation,False,observable MDCP/source governance; no protected-attribute legal claim
v13_fvi_capital_guarded,score_decile,committee,0.1111111111111111,0.15888888888888889,1.0,False,0.8411111111111111,requires_pooling_or_relaxation,False,observable MDCP/source governance; no protected-attribute legal claim
v13_fvi_capital_guarded,score_decile,relaxed,0.1111111111111111,0.2277777777777778,1.0,False,0.7722222222222221,requires_pooling_or_relaxation,False,observable MDCP/source governance; no protected-attribute legal claim
v13_fvi_capital_guarded,score_decile__original_grade,strict,0.1,0.1,0.6542261800535307,False,0.5542261800535307,requires_pooling_or_relaxation,False,observable MDCP/source governance; no protected-attribute legal claim
v13_fvi_capital_guarded,score_decile__original_grade,committee,0.1,0.145,0.6542261800535307,False,0.5092261800535307,requires_pooling_or_relaxation,False,observable MDCP/source governance; no protected-attribute legal claim
v13_fvi_capital_guarded,score_decile__original_grade,relaxed,0.1,0.21000000000000002,0.6542261800535307,False,0.4442261800535307,requires_pooling_or_relaxation,False,observable MDCP/source governance; no protected-attribute legal claim
v13_fvi_capital_guarded,state_top20,strict,0.1111111111111111,0.1111111111111111,1.0,False,0.8888888888888888,requires_pooling_or_relaxation,False,observable MDCP/source governance; no protected-attribute legal claim
v13_fvi_capital_guarded,state_top20,committee,0.1111111111111111,0.15888888888888889,1.0,False,0.8411111111111111,requires_pooling_or_relaxation,False,observable MDCP/source governance; no protected-attribute legal claim
v13_fvi_capital_guarded,state_top20,relaxed,0.1111111111111111,0.2277777777777778,1.0,False,0.7722222222222221,requires_pooling_or_relaxation,False,observable MDCP/source governance; no protected-attribute legal claim
v13_fvi_return_recovery,dti_band,strict,0.1111111111111111,0.1111111111111111,1.0,False,0.8888888888888888,requires_pooling_or_relaxation,False,observable MDCP/source governance; no protected-attribute legal claim
v13_fvi_return_recovery,dti_band,committee,0.1111111111111111,0.15888888888888889,1.0,False,0.8411111111111111,requires_pooling_or_relaxation,False,observable MDCP/source governance; no protected-attribute legal claim
v13_fvi_return_recovery,dti_band,relaxed,0.1111111111111111,0.2277777777777778,1.0,False,0.7722222222222221,requires_pooling_or_relaxation,False,observable MDCP/source governance; no protected-attribute legal claim
v13_fvi_return_recovery,income_band,strict,0.1111111111111111,0.1111111111111111,1.0,False,0.8888888888888888,requires_pooling_or_relaxation,False,observable MDCP/source governance; no protected-attribute legal claim
v13_fvi_return_recovery,income_band,committee,0.1111111111111111,0.15888888888888889,1.0,False,0.8411111111111111,requires_pooling_or_relaxation,False,observable MDCP/source governance; no protected-attribute legal claim
v13_fvi_return_recovery,income_band,relaxed,0.1111111111111111,0.2277777777777778,1.0,False,0.7722222222222221,requires_pooling_or_relaxation,False,observable MDCP/source governance; no protected-attribute legal claim
v13_fvi_return_recovery,income_band__dti_band,strict,0.1111111111111111,0.1111111111111111,1.0,False,0.8888888888888888,requires_pooling_or_relaxation,False,observable MDCP/source governance; no protected-attribute legal claim
v13_fvi_return_recovery,income_band__dti_band,committee,0.1111111111111111,0.15888888888888889,1.0,False,0.8411111111111111,requires_pooling_or_relaxation,False,observable MDCP/source governance; no protected-attribute legal claim
v13_fvi_return_recovery,income_band__dti_band,relaxed,0.1111111111111111,0.2277777777777778,1.0,False,0.7722222222222221,requires_pooling_or_relaxation,False,observable MDCP/source governance; no protected-attribute legal claim
v13_fvi_return_recovery,original_grade,strict,0.1,0.1,0.5813446851133092,False,0.4813446851133092,requires_pooling_or_relaxation,False,observable MDCP/source governance; no protected-attribute legal claim
v13_fvi_return_recovery,original_grade,committee,0.1,0.145,0.5813446851133092,False,0.43634468511330915,requires_pooling_or_relaxation,False,observable MDCP/source governance; no protected-attribute legal claim
v13_fvi_return_recovery,original_grade,relaxed,0.1,0.21000000000000002,0.5813446851133092,False,0.37134468511330915,requires_pooling_or_relaxation,False,observable MDCP/source governance; no protected-attribute legal claim
v13_fvi_return_recovery,original_grade__state_top20,strict,0.1,0.1,0.5813446851133092,False,0.4813446851133092,requires_pooling_or_relaxation,False,observable MDCP/source governance; no protected-attribute legal claim
v13_fvi_return_recovery,original_grade__state_top20,committee,0.1,0.145,0.5813446851133092,False,0.43634468511330915,requires_pooling_or_relaxation,False,observable MDCP/source governance; no protected-attribute legal claim
v13_fvi_return_recovery,original_grade__state_top20,relaxed,0.1,0.21000000000000002,0.5813446851133092,False,0.37134468511330915,requires_pooling_or_relaxation,False,observable MDCP/source governance; no protected-attribute legal claim
v13_fvi_return_recovery,period,strict,0.1,0.1,0.5023162639288844,False,0.4023162639288844,requires_pooling_or_relaxation,False,observable MDCP/source governance; no protected-attribute legal claim
v13_fvi_return_recovery,period,committee,0.1,0.145,0.5023162639288844,False,0.3573162639288844,requires_pooling_or_relaxation,False,observable MDCP/source governance; no protected-attribute legal claim
v13_fvi_return_recovery,period,relaxed,0.1,0.21000000000000002,0.5023162639288844,False,0.2923162639288844,requires_pooling_or_relaxation,False,observable MDCP/source governance; no protected-attribute legal claim
v13_fvi_return_recovery,score_decile,strict,0.1111111111111111,0.1111111111111111,1.0,False,0.8888888888888888,requires_pooling_or_relaxation,False,observable MDCP/source governance; no protected-attribute legal claim
v13_fvi_return_recovery,score_decile,committee,0.1111111111111111,0.15888888888888889,1.0,False,0.8411111111111111,requires_pooling_or_relaxation,False,observable MDCP/source governance; no protected-attribute legal claim
v13_fvi_return_recovery,score_decile,relaxed,0.1111111111111111,0.2277777777777778,1.0,False,0.7722222222222221,requires_pooling_or_relaxation,False,observable MDCP/source governance; no protected-attribute legal claim
v13_fvi_return_recovery,score_decile__original_grade,strict,0.1,0.1,0.5813446851133092,False,0.4813446851133092,requires_pooling_or_relaxation,False,observable MDCP/source governance; no protected-attribute legal claim
v13_fvi_return_recovery,score_decile__original_grade,committee,0.1,0.145,0.5813446851133092,False,0.43634468511330915,requires_pooling_or_relaxation,False,observable MDCP/source governance; no protected-attribute legal claim
v13_fvi_return_recovery,score_decile__original_grade,relaxed,0.1,0.21000000000000002,0.5813446851133092,False,0.37134468511330915,requires_pooling_or_relaxation,False,observable MDCP/source governance; no protected-attribute legal claim
v13_fvi_return_recovery,state_top20,strict,0.1111111111111111,0.1111111111111111,1.0,False,0.8888888888888888,requires_pooling_or_relaxation,False,observable MDCP/source governance; no protected-attribute legal claim
v13_fvi_return_recovery,state_top20,committee,0.1111111111111111,0.15888888888888889,1.0,False,0.8411111111111111,requires_pooling_or_relaxation,False,observable MDCP/source governance; no protected-attribute legal claim
v13_fvi_return_recovery,state_top20,relaxed,0.1111111111111111,0.2277777777777778,1.0,False,0.7722222222222221,requires_pooling_or_relaxation,False,observable MDCP/source governance; no protected-attribute legal claim
v13_mdcp_empirical_base,dti_band,strict,0.1,0.1,0.464800000000826,False,0.364800000000826,requires_pooling_or_relaxation,False,observable MDCP/source governance; no protected-attribute legal claim
v13_mdcp_empirical_base,dti_band,committee,0.1,0.145,0.464800000000826,False,0.319800000000826,requires_pooling_or_relaxation,False,observable MDCP/source governance; no protected-attribute legal claim
v13_mdcp_empirical_base,dti_band,relaxed,0.1,0.21000000000000002,0.464800000000826,False,0.254800000000826,requires_pooling_or_relaxation,False,observable MDCP/source governance; no protected-attribute legal claim
v13_mdcp_empirical_base,income_band,strict,0.1,0.1,0.5202018478778255,False,0.42020184787782555,requires_pooling_or_relaxation,False,observable MDCP/source governance; no protected-attribute legal claim
v13_mdcp_empirical_base,income_band,committee,0.1,0.145,0.5202018478778255,False,0.3752018478778255,requires_pooling_or_relaxation,False,observable MDCP/source governance; no protected-attribute legal claim
v13_mdcp_empirical_base,income_band,relaxed,0.1,0.21000000000000002,0.5202018478778255,False,0.3102018478778255,requires_pooling_or_relaxation,False,observable MDCP/source governance; no protected-attribute legal claim
v13_mdcp_empirical_base,income_band__dti_band,strict,0.1,0.1,0.2145268478778255,False,0.1145268478778255,requires_pooling_or_relaxation,False,observable MDCP/source governance; no protected-attribute legal claim
v13_mdcp_empirical_base,income_band__dti_band,committee,0.1,0.145,0.2145268478778255,False,0.06952684787782551,requires_pooling_or_relaxation,False,observable MDCP/source governance; no protected-attribute legal claim
v13_mdcp_empirical_base,income_band__dti_band,relaxed,0.1,0.21000000000000002,0.2145268478778255,False,0.0045268478778254795,requires_pooling_or_relaxation,False,observable MDCP/source governance; no protected-attribute legal claim
v13_mdcp_empirical_base,original_grade,strict,0.1,0.1,0.6257768478778255,False,0.5257768478778255,requires_pooling_or_relaxation,False,observable MDCP/source governance; no protected-attribute legal claim
v13_mdcp_empirical_base,original_grade,committee,0.1,0.145,0.6257768478778255,False,0.4807768478778255,requires_pooling_or_relaxation,False,observable MDCP/source governance; no protected-attribute legal claim
v13_mdcp_empirical_base,original_grade,relaxed,0.1,0.21000000000000002,0.6257768478778255,False,0.4157768478778255,requires_pooling_or_relaxation,False,observable MDCP/source governance; no protected-attribute legal claim
v13_mdcp_empirical_base,original_grade__state_top20,strict,0.1,0.1,0.108425,False,0.008424999999999988,requires_pooling_or_relaxation,False,observable MDCP/source governance; no protected-attribute legal claim
v13_mdcp_empirical_base,original_grade__state_top20,committee,0.1,0.145,0.108425,True,0.0,hard_constraint_candidate,False,observable MDCP/source governance; no protected-attribute legal claim
v13_mdcp_empirical_base,original_grade__state_top20,relaxed,0.1,0.21000000000000002,0.108425,True,0.0,requires_pooling_or_relaxation,False,observable MDCP/source governance; no protected-attribute legal claim
v13_mdcp_empirical_base,period,strict,0.1,0.1,0.6018768478778255,False,0.5018768478778255,requires_pooling_or_relaxation,False,observable MDCP/source governance; no protected-attribute legal claim
v13_mdcp_empirical_base,period,committee,0.1,0.145,0.6018768478778255,False,0.45687684787782545,requires_pooling_or_relaxation,False,observable MDCP/source governance; no protected-attribute legal claim
v13_mdcp_empirical_base,period,relaxed,0.1,0.21000000000000002,0.6018768478778255,False,0.39187684787782545,requires_pooling_or_relaxation,False,observable MDCP/source governance; no protected-attribute legal claim
v13_mdcp_empirical_base,score_decile,strict,0.1,0.1,0.7134768478778255,False,0.6134768478778255,requires_pooling_or_relaxation,False,observable MDCP/source governance; no protected-attribute legal claim
v13_mdcp_empirical_base,score_decile,committee,0.1,0.145,0.7134768478778255,False,0.5684768478778255,requires_pooling_or_relaxation,False,observable MDCP/source governance; no protected-attribute legal claim
v13_mdcp_empirical_base,score_decile,relaxed,0.1,0.21000000000000002,0.7134768478778255,False,0.5034768478778255,requires_pooling_or_relaxation,False,observable MDCP/source governance; no protected-attribute legal claim
v13_mdcp_empirical_base,score_decile__original_grade,strict,0.1,0.1,0.6257768478778255,False,0.5257768478778255,requires_pooling_or_relaxation,False,observable MDCP/source governance; no protected-attribute legal claim
v13_mdcp_empirical_base,score_decile__original_grade,committee,0.1,0.145,0.6257768478778255,False,0.4807768478778255,requires_pooling_or_relaxation,False,observable MDCP/source governance; no protected-attribute legal claim
v13_mdcp_empirical_base,score_decile__original_grade,relaxed,0.1,0.21000000000000002,0.6257768478778255,False,0.4157768478778255,requires_pooling_or_relaxation,False,observable MDCP/source governance; no protected-attribute legal claim
v13_mdcp_empirical_base,state_top20,strict,0.1,0.1,0.2076,False,0.1076,requires_pooling_or_relaxation,False,observable MDCP/source governance; no protected-attribute legal claim
v13_mdcp_empirical_base,state_top20,committee,0.1,0.145,0.2076,False,0.06260000000000002,requires_pooling_or_relaxation,False,observable MDCP/source governance; no protected-attribute legal claim
v13_mdcp_empirical_base,state_top20,relaxed,0.1,0.21000000000000002,0.2076,True,0.0,requires_pooling_or_relaxation,False,observable MDCP/source governance; no protected-attribute legal claim
v13_mdcp_empirical_return_recovery,dti_band,strict,0.1,0.1,0.493550000000856,False,0.39355000000085605,requires_pooling_or_relaxation,False,observable MDCP/source governance; no protected-attribute legal claim
v13_mdcp_empirical_return_recovery,dti_band,committee,0.1,0.145,0.493550000000856,False,0.348550000000856,requires_pooling_or_relaxation,False,observable MDCP/source governance; no protected-attribute legal claim
v13_mdcp_empirical_return_recovery,dti_band,relaxed,0.1,0.21000000000000002,0.493550000000856,False,0.283550000000856,requires_pooling_or_relaxation,False,observable MDCP/source governance; no protected-attribute legal claim
v13_mdcp_empirical_return_recovery,income_band,strict,0.1,0.1,0.472025,False,0.37202499999999994,requires_pooling_or_relaxation,False,observable MDCP/source governance; no protected-attribute legal claim
v13_mdcp_empirical_return_recovery,income_band,committee,0.1,0.145,0.472025,False,0.327025,requires_pooling_or_relaxation,False,observable MDCP/source governance; no protected-attribute legal claim
v13_mdcp_empirical_return_recovery,income_band,relaxed,0.1,0.21000000000000002,0.472025,False,0.26202499999999995,requires_pooling_or_relaxation,False,observable MDCP/source governance; no protected-attribute legal claim
v13_mdcp_empirical_return_recovery,income_band__dti_band,strict,0.1,0.1,0.195825,False,0.095825,requires_pooling_or_relaxation,False,observable MDCP/source governance; no protected-attribute legal claim
v13_mdcp_empirical_return_recovery,income_band__dti_band,committee,0.1,0.145,0.195825,False,0.05082500000000001,requires_pooling_or_relaxation,False,observable MDCP/source governance; no protected-attribute legal claim
v13_mdcp_empirical_return_recovery,income_band__dti_band,relaxed,0.1,0.21000000000000002,0.195825,True,0.0,requires_pooling_or_relaxation,False,observable MDCP/source governance; no protected-attribute legal claim
v13_mdcp_empirical_return_recovery,original_grade,strict,0.1,0.1,0.4495826174367732,False,0.3495826174367732,requires_pooling_or_relaxation,False,observable MDCP/source governance; no protected-attribute legal claim
v13_mdcp_empirical_return_recovery,original_grade,committee,0.1,0.145,0.4495826174367732,False,0.3045826174367732,requires_pooling_or_relaxation,False,observable MDCP/source governance; no protected-attribute legal claim
v13_mdcp_empirical_return_recovery,original_grade,relaxed,0.1,0.21000000000000002,0.4495826174367732,False,0.23958261743677317,requires_pooling_or_relaxation,False,observable MDCP/source governance; no protected-attribute legal claim
v13_mdcp_empirical_return_recovery,original_grade__state_top20,strict,0.1,0.1,0.0807076174367733,True,0.0,hard_constraint_candidate,False,observable MDCP/source governance; no protected-attribute legal claim
v13_mdcp_empirical_return_recovery,original_grade__state_top20,committee,0.1,0.145,0.0807076174367733,True,0.0,hard_constraint_candidate,False,observable MDCP/source governance; no protected-attribute legal claim
v13_mdcp_empirical_return_recovery,original_grade__state_top20,relaxed,0.1,0.21000000000000002,0.0807076174367733,True,0.0,requires_pooling_or_relaxation,False,observable MDCP/source governance; no protected-attribute legal claim
v13_mdcp_empirical_return_recovery,period,strict,0.1,0.1,0.4444673825640827,False,0.3444673825640827,requires_pooling_or_relaxation,False,observable MDCP/source governance; no protected-attribute legal claim
v13_mdcp_empirical_return_recovery,period,committee,0.1,0.145,0.4444673825640827,False,0.2994673825640827,requires_pooling_or_relaxation,False,observable MDCP/source governance; no protected-attribute legal claim
v13_mdcp_empirical_return_recovery,period,relaxed,0.1,0.21000000000000002,0.4444673825640827,False,0.23446738256408267,requires_pooling_or_relaxation,False,observable MDCP/source governance; no protected-attribute legal claim
v13_mdcp_empirical_return_recovery,score_decile,strict,0.1,0.1,0.5892076174367734,False,0.48920761743677343,requires_pooling_or_relaxation,False,observable MDCP/source governance; no protected-attribute legal claim
v13_mdcp_empirical_return_recovery,score_decile,committee,0.1,0.145,0.5892076174367734,False,0.4442076174367734,requires_pooling_or_relaxation,False,observable MDCP/source governance; no protected-attribute legal claim
v13_mdcp_empirical_return_recovery,score_decile,relaxed,0.1,0.21000000000000002,0.5892076174367734,False,0.3792076174367734,requires_pooling_or_relaxation,False,observable MDCP/source governance; no protected-attribute legal claim
v13_mdcp_empirical_return_recovery,score_decile__original_grade,strict,0.1,0.1,0.4495826174367732,False,0.3495826174367732,requires_pooling_or_relaxation,False,observable MDCP/source governance; no protected-attribute legal claim
v13_mdcp_empirical_return_recovery,score_decile__original_grade,committee,0.1,0.145,0.4495826174367732,False,0.3045826174367732,requires_pooling_or_relaxation,False,observable MDCP/source governance; no protected-attribute legal claim
v13_mdcp_empirical_return_recovery,score_decile__original_grade,relaxed,0.1,0.21000000000000002,0.4495826174367732,False,0.23958261743677317,requires_pooling_or_relaxation,False,observable MDCP/source governance; no protected-attribute legal claim
v13_mdcp_empirical_return_recovery,state_top20,strict,0.1,0.1,0.2255826174367733,False,0.1255826174367733,requires_pooling_or_relaxation,False,observable MDCP/source governance; no protected-attribute legal claim
v13_mdcp_empirical_return_recovery,state_top20,committee,0.1,0.145,0.2255826174367733,False,0.08058261743677331,requires_pooling_or_relaxation,False,observable MDCP/source governance; no protected-attribute legal claim
v13_mdcp_empirical_return_recovery,state_top20,relaxed,0.1,0.21000000000000002,0.2255826174367733,False,0.015582617436773277,requires_pooling_or_relaxation,False,observable MDCP/source governance; no protected-attribute legal claim
v13_mdcp_empirical_tight,dti_band,strict,0.1,0.1,0.4662647058826071,False,0.36626470588260707,requires_pooling_or_relaxation,False,observable MDCP/source governance; no protected-attribute legal claim
v13_mdcp_empirical_tight,dti_band,committee,0.1,0.145,0.4662647058826071,False,0.32126470588260714,requires_pooling_or_relaxation,False,observable MDCP/source governance; no protected-attribute legal claim
v13_mdcp_empirical_tight,dti_band,relaxed,0.1,0.21000000000000002,0.4662647058826071,False,0.2562647058826071,requires_pooling_or_relaxation,False,observable MDCP/source governance; no protected-attribute legal claim
v13_mdcp_empirical_tight,income_band,strict,0.1,0.1,0.6076421648686229,False,0.5076421648686229,requires_pooling_or_relaxation,False,observable MDCP/source governance; no protected-attribute legal claim
v13_mdcp_empirical_tight,income_band,committee,0.1,0.145,0.6076421648686229,False,0.46264216486862286,requires_pooling_or_relaxation,False,observable MDCP/source governance; no protected-attribute legal claim
v13_mdcp_empirical_tight,income_band,relaxed,0.1,0.21000000000000002,0.6076421648686229,False,0.39764216486862286,requires_pooling_or_relaxation,False,observable MDCP/source governance; no protected-attribute legal claim
v13_mdcp_empirical_tight,income_band__dti_band,strict,0.2098529411771411,0.2098529411771411,0.3180882352943718,False,0.10823529411723071,requires_pooling_or_relaxation,False,observable MDCP/source governance; no protected-attribute legal claim
v13_mdcp_empirical_tight,income_band__dti_band,committee,0.2098529411771411,0.28231617647142637,0.3180882352943718,False,0.03577205882294543,requires_pooling_or_relaxation,False,observable MDCP/source governance; no protected-attribute legal claim
v13_mdcp_empirical_tight,income_band__dti_band,relaxed,0.2098529411771411,0.38576470588342576,0.3180882352943718,True,0.0,requires_pooling_or_relaxation,False,observable MDCP/source governance; no protected-attribute legal claim
v13_mdcp_empirical_tight,original_grade,strict,0.1,0.1,0.7860000000009247,False,0.6860000000009248,requires_pooling_or_relaxation,False,observable MDCP/source governance; no protected-attribute legal claim
v13_mdcp_empirical_tight,original_grade,committee,0.1,0.145,0.7860000000009247,False,0.6410000000009247,requires_pooling_or_relaxation,False,observable MDCP/source governance; no protected-attribute legal claim
v13_mdcp_empirical_tight,original_grade,relaxed,0.1,0.21000000000000002,0.7860000000009247,False,0.5760000000009247,requires_pooling_or_relaxation,False,observable MDCP/source governance; no protected-attribute legal claim
v13_mdcp_empirical_tight,original_grade__state_top20,strict,0.1,0.1,0.1601764705882352,False,0.06017647058823519,requires_pooling_or_relaxation,False,observable MDCP/source governance; no protected-attribute legal claim
v13_mdcp_empirical_tight,original_grade__state_top20,committee,0.1,0.145,0.1601764705882352,False,0.015176470588235208,requires_pooling_or_relaxation,False,observable MDCP/source governance; no protected-attribute legal claim
v13_mdcp_empirical_tight,original_grade__state_top20,relaxed,0.1,0.21000000000000002,0.1601764705882352,True,0.0,requires_pooling_or_relaxation,False,observable MDCP/source governance; no protected-attribute legal claim
v13_mdcp_empirical_tight,period,strict,0.1,0.1,0.5700000000006707,False,0.47000000000067077,requires_pooling_or_relaxation,False,observable MDCP/source governance; no protected-attribute legal claim
v13_mdcp_empirical_tight,period,committee,0.1,0.145,0.5700000000006707,False,0.42500000000067073,requires_pooling_or_relaxation,False,observable MDCP/source governance; no protected-attribute legal claim
v13_mdcp_empirical_tight,period,relaxed,0.1,0.21000000000000002,0.5700000000006707,False,0.36000000000067073,requires_pooling_or_relaxation,False,observable MDCP/source governance; no protected-attribute legal claim
v13_mdcp_empirical_tight,score_decile,strict,0.1,0.1,0.7860000000009247,False,0.6860000000009248,requires_pooling_or_relaxation,False,observable MDCP/source governance; no protected-attribute legal claim
v13_mdcp_empirical_tight,score_decile,committee,0.1,0.145,0.7860000000009247,False,0.6410000000009247,requires_pooling_or_relaxation,False,observable MDCP/source governance; no protected-attribute legal claim
v13_mdcp_empirical_tight,score_decile,relaxed,0.1,0.21000000000000002,0.7860000000009247,False,0.5760000000009247,requires_pooling_or_relaxation,False,observable MDCP/source governance; no protected-attribute legal claim
v13_mdcp_empirical_tight,score_decile__original_grade,strict,0.1,0.1,0.7860000000009247,False,0.6860000000009248,requires_pooling_or_relaxation,False,observable MDCP/source governance; no protected-attribute legal claim
v13_mdcp_empirical_tight,score_decile__original_grade,committee,0.1,0.145,0.7860000000009247,False,0.6410000000009247,requires_pooling_or_relaxation,False,observable MDCP/source governance; no protected-attribute legal claim
v13_mdcp_empirical_tight,score_decile__original_grade,relaxed,0.1,0.21000000000000002,0.7860000000009247,False,0.5760000000009247,requires_pooling_or_relaxation,False,observable MDCP/source governance; no protected-attribute legal claim
v13_mdcp_empirical_tight,state_top20,strict,0.1,0.1,0.195235294117647,False,0.095235294117647,requires_pooling_or_relaxation,False,observable MDCP/source governance; no protected-attribute legal claim
v13_mdcp_empirical_tight,state_top20,committee,0.1,0.145,0.195235294117647,False,0.05023529411764702,requires_pooling_or_relaxation,False,observable MDCP/source governance; no protected-attribute legal claim
v13_mdcp_empirical_tight,state_top20,relaxed,0.1,0.21000000000000002,0.195235294117647,True,0.0,requires_pooling_or_relaxation,False,observable MDCP/source governance; no protected-attribute legal claim
v13_spo_regret_audit_guarded,dti_band,strict,0.1111111111111111,0.1111111111111111,1.0,False,0.8888888888888888,requires_pooling_or_relaxation,False,observable MDCP/source governance; no protected-attribute legal claim
v13_spo_regret_audit_guarded,dti_band,committee,0.1111111111111111,0.15888888888888889,1.0,False,0.8411111111111111,requires_pooling_or_relaxation,False,observable MDCP/source governance; no protected-attribute legal claim
v13_spo_regret_audit_guarded,dti_band,relaxed,0.1111111111111111,0.2277777777777778,1.0,False,0.7722222222222221,requires_pooling_or_relaxation,False,observable MDCP/source governance; no protected-attribute legal claim
v13_spo_regret_audit_guarded,income_band,strict,0.1111111111111111,0.1111111111111111,1.0,False,0.8888888888888888,requires_pooling_or_relaxation,False,observable MDCP/source governance; no protected-attribute legal claim
v13_spo_regret_audit_guarded,income_band,committee,0.1111111111111111,0.15888888888888889,1.0,False,0.8411111111111111,requires_pooling_or_relaxation,False,observable MDCP/source governance; no protected-attribute legal claim
v13_spo_regret_audit_guarded,income_band,relaxed,0.1111111111111111,0.2277777777777778,1.0,False,0.7722222222222221,requires_pooling_or_relaxation,False,observable MDCP/source governance; no protected-attribute legal claim
v13_spo_regret_audit_guarded,income_band__dti_band,strict,0.1111111111111111,0.1111111111111111,1.0,False,0.8888888888888888,requires_pooling_or_relaxation,False,observable MDCP/source governance; no protected-attribute legal claim
v13_spo_regret_audit_guarded,income_band__dti_band,committee,0.1111111111111111,0.15888888888888889,1.0,False,0.8411111111111111,requires_pooling_or_relaxation,False,observable MDCP/source governance; no protected-attribute legal claim
v13_spo_regret_audit_guarded,income_band__dti_band,relaxed,0.1111111111111111,0.2277777777777778,1.0,False,0.7722222222222221,requires_pooling_or_relaxation,False,observable MDCP/source governance; no protected-attribute legal claim
