loan_id,loan_amnt,grade,score_decile,income_band,dti_band,period,mean_return_v285,pricing_block_ids_v285,tight_block_count_v285,return_improving_drop_rows_v285,budget_return_drop_rows_v285,grade_source_feasible_drop_rows_v285,score_decile_source_feasible_drop_rows_v285,joint_tight_source_feasible_drop_rows_v285,all_source_prefilter_drop_rows_v285,best_budget_return_drop_loan_id_v285,best_budget_return_delta_v285,best_budget_return_drop_mean_return_v285,candidate_screen_role_v285,claim_boundary_v285
165382274,40000.0,A,0,4,0,2020,883.9433199290119,grade=A|score_decile=0,2,169,1,0,0,0,0,138240169,25.641516168090334,858.3018037609215,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
149216372,18500.0,A,0,2,0,2019,104.02026334393643,grade=A|score_decile=0,2,111,0,0,0,0,0,,,,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
142233449,14400.0,A,0,2,2,2018,103.81845050177459,grade=A|score_decile=0,2,111,0,0,0,0,0,,,,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
156994395,7500.0,A,0,1,0,2019,103.70001608781003,grade=A|score_decile=0,2,111,79,0,0,0,0,146107119,537.4521590209137,-433.75214293310364,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
129918790,33500.0,A,0,4,0,2018,103.64294248323337,grade=A|score_decile=0,2,111,0,0,0,0,0,,,,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
135848028,12600.0,A,0,2,0,2018,103.39782704787,grade=A|score_decile=0,2,111,0,0,0,0,0,,,,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
132899765,10200.0,A,0,3,2,2018,103.32985636466549,grade=A|score_decile=0,2,111,0,0,0,0,0,,,,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
153645938,8400.0,A,0,4,0,2019,103.25851326518723,grade=A|score_decile=0,2,111,25,0,0,0,0,146107119,537.0106561982909,-433.75214293310364,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
142676323,5000.0,A,0,4,0,2018,103.16685387386418,grade=A|score_decile=0,2,111,111,0,0,0,0,146107119,536.9189968069678,-433.75214293310364,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
128531488,25300.0,A,0,3,2,2018,102.94636518926691,grade=A|score_decile=0,2,111,0,0,0,0,0,,,,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
142943207,5000.0,A,0,2,0,2018,102.79093403894073,grade=A|score_decile=0,2,111,111,0,0,0,0,146107119,536.5430769720443,-433.75214293310364,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
129548763,32000.0,A,0,3,0,2018,102.68129598410768,grade=A|score_decile=0,2,111,0,0,0,0,0,,,,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
145786395,4500.0,A,0,3,0,2019,102.56349311907768,grade=A|score_decile=0,2,111,111,0,0,0,0,146107119,536.3156360521813,-433.75214293310364,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
139271720,9600.0,A,0,2,2,2018,102.26472985029876,grade=A|score_decile=0,2,111,3,0,0,0,0,146107119,536.0168727834024,-433.75214293310364,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
148746035,20000.0,A,0,4,2,2019,102.05539462114349,grade=A|score_decile=0,2,111,0,0,0,0,0,,,,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
128441249,15000.0,A,0,4,1,2018,101.85087911121097,grade=A|score_decile=0,2,111,0,0,0,0,0,,,,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
127178924,4600.0,A,0,4,0,2018,101.80950106717673,grade=A|score_decile=0,2,111,111,0,0,0,0,146107119,535.5616440002804,-433.75214293310364,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
157441266,5500.0,A,0,3,2,2019,101.78379271177243,grade=A|score_decile=0,2,111,111,0,0,0,0,146107119,535.5359356448761,-433.75214293310364,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
128895388,15000.0,A,0,3,0,2018,101.57786230522389,grade=A|score_decile=0,2,111,0,0,0,0,0,,,,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
136749087,23000.0,A,0,3,0,2018,101.53374198229434,grade=A|score_decile=0,2,111,0,0,0,0,0,,,,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
132817648,10000.0,A,0,3,1,2018,101.30378074967214,grade=A|score_decile=0,2,111,1,0,0,0,0,146107119,535.0559236827758,-433.75214293310364,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
131485549,11000.0,A,0,4,0,2018,101.12116725897678,grade=A|score_decile=0,2,111,0,0,0,0,0,,,,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
131993279,11000.0,A,0,3,0,2018,101.12116725897678,grade=A|score_decile=0,2,111,0,0,0,0,0,,,,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
136124825,12000.0,A,0,4,0,2018,101.09500091966021,grade=A|score_decile=0,2,111,0,0,0,0,0,,,,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
137587133,12000.0,A,0,3,0,2018,101.09500091966021,grade=A|score_decile=0,2,111,0,0,0,0,0,,,,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
136445897,12000.0,A,0,3,1,2018,101.09500091966021,grade=A|score_decile=0,2,111,0,0,0,0,0,,,,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
129075991,5000.0,A,0,4,0,2018,100.87185986803526,grade=A|score_decile=0,2,111,111,0,0,0,0,146107119,534.6240028011389,-433.75214293310364,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
168756105,5300.0,A,0,2,0,2020,100.77103915754338,grade=A|score_decile=0,2,111,111,0,0,0,0,146107119,534.523182090647,-433.75214293310364,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
132169879,6000.0,A,0,4,0,2018,100.7570003230783,grade=A|score_decile=0,2,111,111,0,0,0,0,146107119,534.5091432561819,-433.75214293310364,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
143713227,9500.0,A,0,4,0,2018,100.70215333491949,grade=A|score_decile=0,2,111,3,0,0,0,0,146107119,534.4542962680231,-433.75214293310364,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
155937019,13675.0,A,0,4,0,2019,100.66921241523144,grade=A|score_decile=0,2,111,0,0,0,0,0,,,,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
127869776,20000.0,A,0,4,1,2018,100.55592935585129,grade=A|score_decile=0,2,111,0,0,0,0,0,,,,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
128975691,20000.0,A,0,4,0,2018,100.55592935585129,grade=A|score_decile=0,2,111,0,0,0,0,0,,,,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
139434662,7200.0,A,0,3,0,2018,100.32389597714622,grade=A|score_decile=0,2,111,111,0,0,0,0,146107119,534.0760389102498,-433.75214293310364,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
149600464,20000.0,A,0,4,1,2019,100.22633345574324,grade=A|score_decile=0,2,111,0,0,0,0,0,,,,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
148637973,10000.0,A,0,4,0,2019,100.10104365924002,grade=A|score_decile=0,2,111,1,0,0,0,0,146107119,533.8531865923437,-433.75214293310364,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
147934001,10000.0,A,0,4,0,2019,100.10104365924002,grade=A|score_decile=0,2,111,1,0,0,0,0,146107119,533.8531865923437,-433.75214293310364,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
130472434,15000.0,A,0,3,1,2018,100.077862305224,grade=A|score_decile=0,2,111,0,0,0,0,0,,,,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
129057263,15000.0,A,0,4,0,2018,100.077862305224,grade=A|score_decile=0,2,111,0,0,0,0,0,,,,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
130027838,15000.0,A,0,1,1,2018,100.077862305224,grade=A|score_decile=0,2,111,0,0,0,0,0,,,,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
128657383,24000.0,A,0,3,3,2018,100.05663100958124,grade=A|score_decile=0,2,111,0,0,0,0,0,,,,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
139558629,16000.0,A,0,2,3,2018,100.04119036167374,grade=A|score_decile=0,2,111,0,0,0,0,0,,,,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
138137853,12000.0,A,0,3,0,2018,100.00649329524366,grade=A|score_decile=0,2,111,0,0,0,0,0,,,,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
143598520,20000.0,A,0,3,3,2018,100.0045333366726,grade=A|score_decile=0,2,111,0,0,0,0,0,,,,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
130762632,5000.0,A,0,1,0,2018,99.96627062418465,grade=A|score_decile=0,2,111,111,0,0,0,0,146107119,533.7184135572883,-433.75214293310364,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
126921117,15000.0,A,0,4,2,2018,99.90120579357018,grade=A|score_decile=0,2,110,0,0,0,0,0,,,,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
126432482,15000.0,A,0,3,2,2018,99.90120579357018,grade=A|score_decile=0,2,110,0,0,0,0,0,,,,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
135663299,12000.0,A,0,4,0,2018,99.81182996047413,grade=A|score_decile=0,2,110,0,0,0,0,0,,,,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
134282523,12000.0,A,0,4,1,2018,99.81182996047413,grade=A|score_decile=0,2,110,0,0,0,0,0,,,,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
126604130,10500.0,A,0,3,1,2018,99.72266986435214,grade=A|score_decile=0,2,110,0,0,0,0,0,,,,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
130083737,10000.0,A,0,4,0,2018,99.57809859773968,grade=A|score_decile=0,2,110,1,0,0,0,0,146107119,533.3302415308433,-433.75214293310364,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
129819738,10000.0,A,0,4,0,2018,99.57809859773968,grade=A|score_decile=0,2,110,1,0,0,0,0,146107119,533.3302415308433,-433.75214293310364,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
143177924,14000.0,A,0,3,2,2018,99.40317333567089,grade=A|score_decile=0,2,110,0,0,0,0,0,,,,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
144800395,6000.0,A,0,4,1,2018,99.33054918410829,grade=A|score_decile=0,2,110,110,0,0,0,0,146107119,533.082692117212,-433.75214293310364,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
133844842,21000.0,A,0,3,2,2018,99.3145130960436,grade=A|score_decile=0,2,110,0,0,0,0,0,,,,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
133339350,9000.0,A,0,4,0,2018,99.26336275544728,grade=A|score_decile=0,2,110,16,0,0,0,0,146107119,533.0155056885509,-433.75214293310364,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
150960149,4800.0,A,0,4,0,2019,99.17316371344073,grade=A|score_decile=0,2,110,110,0,0,0,0,146107119,532.9253066465444,-433.75214293310364,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
135421348,20000.0,A,0,4,0,2018,99.17241599921151,grade=A|score_decile=0,2,110,0,0,0,0,0,,,,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
134558653,20000.0,A,0,0,3,2018,99.17241599921151,grade=A|score_decile=0,2,110,0,0,0,0,0,,,,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
140899217,6400.0,A,0,2,0,2018,99.06378562609845,grade=A|score_decile=0,2,110,110,0,0,0,0,146107119,532.8159285592021,-433.75214293310364,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
140405206,8500.0,A,0,3,0,2018,99.04688237963931,grade=A|score_decile=0,2,110,24,0,0,0,0,146107119,532.799025312743,-433.75214293310364,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
160775590,6300.0,A,0,4,0,2019,98.95116611184243,grade=A|score_decile=0,2,110,110,0,0,0,0,146107119,532.7033090449461,-433.75214293310364,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
132184295,5000.0,A,0,4,0,2018,98.94061395079514,grade=A|score_decile=0,2,110,110,0,0,0,0,146107119,532.6927568838988,-433.75214293310364,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
126689392,7000.0,A,0,2,1,2018,98.8169763154446,grade=A|score_decile=0,2,110,110,0,0,0,0,146107119,532.5691192485483,-433.75214293310364,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
140815135,10000.0,A,0,1,1,2018,98.78716504077887,grade=A|score_decile=0,2,110,1,0,0,0,0,146107119,532.5393079738825,-433.75214293310364,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
138986787,10000.0,A,0,4,1,2018,98.78716504077887,grade=A|score_decile=0,2,110,1,0,0,0,0,146107119,532.5393079738825,-433.75214293310364,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
131650060,40000.0,A,0,3,3,2018,98.7520781408431,grade=A|score_decile=0,2,110,0,0,0,0,0,,,,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
136252450,10000.0,A,0,1,2,2018,98.69752219548872,grade=A|score_decile=0,2,110,1,0,0,0,0,146107119,532.4496651285924,-433.75214293310364,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
127949036,8150.0,A,0,2,0,2018,98.55553388683443,grade=A|score_decile=0,2,110,37,0,0,0,0,146107119,532.307676819938,-433.75214293310364,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
161202734,20925.0,A,0,4,0,2019,98.48423030004803,grade=A|score_decile=0,2,110,0,0,0,0,0,,,,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
150027503,19200.0,A,0,4,0,2019,98.44292837227117,grade=A|score_decile=0,2,110,0,0,0,0,0,,,,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
140634524,9500.0,A,0,1,0,2018,98.43796162400282,grade=A|score_decile=0,2,110,2,0,0,0,0,146107119,532.1901045571065,-433.75214293310364,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
143320479,5000.0,A,0,4,1,2018,98.29723486354378,grade=A|score_decile=0,2,110,110,0,0,0,0,146107119,532.0493777966474,-433.75214293310364,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
131077926,6600.0,A,0,3,0,2018,98.27303462907888,grade=A|score_decile=0,2,110,110,0,0,0,0,146107119,532.0251775621825,-433.75214293310364,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
146765486,7000.0,A,0,3,0,2019,98.27049069184613,grade=A|score_decile=0,2,110,110,0,0,0,0,146107119,532.0226336249498,-433.75214293310364,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
158203857,6250.0,A,0,3,0,2019,97.85482916816399,grade=A|score_decile=0,2,110,110,0,0,0,0,146107119,531.6069721012676,-433.75214293310364,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
126846292,15000.0,A,0,4,0,2018,97.75066353309563,grade=A|score_decile=0,2,110,0,0,0,0,0,,,,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
126446445,15000.0,A,0,4,1,2018,97.75066353309563,grade=A|score_decile=0,2,110,0,0,0,0,0,,,,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
145460133,10000.0,A,0,3,2,2018,97.73344456687873,grade=A|score_decile=0,2,110,1,0,0,0,0,146107119,531.4855874999823,-433.75214293310364,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
154799873,6000.0,A,0,4,0,2019,97.51365178568331,grade=A|score_decile=0,2,110,110,0,0,0,0,146107119,531.265794718787,-433.75214293310364,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
128192683,13000.0,A,0,4,0,2018,97.48469376543088,grade=A|score_decile=0,2,110,0,0,0,0,0,,,,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
132574438,12000.0,A,0,3,1,2018,97.464279491646,grade=A|score_decile=0,2,110,0,0,0,0,0,,,,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
126798208,7000.0,A,0,3,1,2018,97.42642590382461,grade=A|score_decile=0,2,110,110,0,0,0,0,146107119,531.1785688369282,-433.75214293310364,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
138199389,10000.0,A,0,4,0,2018,97.39826034446197,grade=A|score_decile=0,2,110,1,0,0,0,0,146107119,531.1504032775656,-433.75214293310364,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
138082445,10000.0,A,0,3,0,2018,97.39826034446197,grade=A|score_decile=0,2,110,1,0,0,0,0,146107119,531.1504032775656,-433.75214293310364,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
138355184,10000.0,A,0,2,1,2018,97.39826034446197,grade=A|score_decile=0,2,110,1,0,0,0,0,146107119,531.1504032775656,-433.75214293310364,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
132562817,9600.0,A,0,4,1,2018,97.25162951968521,grade=A|score_decile=0,2,110,2,0,0,0,0,146107119,531.0037724527889,-433.75214293310364,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
133468151,8000.0,A,0,4,1,2018,97.13820700419612,grade=A|score_decile=0,2,110,39,0,0,0,0,146107119,530.8903499372998,-433.75214293310364,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
136483522,5000.0,A,0,1,0,2018,97.12291704985842,grade=A|score_decile=0,2,110,110,0,0,0,0,146107119,530.8750599829621,-433.75214293310364,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
157896776,7500.0,A,0,3,2,2019,96.7960809705989,grade=A|score_decile=0,2,110,78,0,0,0,0,146107119,530.5482239037026,-433.75214293310364,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
129364948,16000.0,A,0,2,0,2018,96.69321719775407,grade=A|score_decile=0,2,110,0,0,0,0,0,,,,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
129155401,9000.0,A,0,1,1,2018,96.62836747633132,grade=A|score_decile=0,2,109,15,0,0,0,0,146107119,530.3805104094349,-433.75214293310364,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
154089731,14000.0,A,0,2,1,2019,96.49752210864543,grade=A|score_decile=0,2,108,0,0,0,0,0,,,,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
127189673,4500.0,A,0,3,0,2018,96.48727370060247,grade=A|score_decile=0,2,108,108,0,0,0,0,146107119,530.2394166337061,-433.75214293310364,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
153302642,8375.0,A,0,3,1,2019,96.43622052333065,grade=A|score_decile=0,2,108,33,0,0,0,0,146107119,530.1883634564343,-433.75214293310364,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
131227999,8000.0,A,0,3,0,2018,96.32975356225984,grade=A|score_decile=0,2,108,37,0,0,0,0,146107119,530.0818964953635,-433.75214293310364,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
130540672,24000.0,A,0,4,2,2018,96.0981786968439,grade=A|score_decile=0,2,108,0,0,0,0,0,,,,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
131615394,12000.0,A,0,4,0,2018,96.01408912753762,grade=A|score_decile=0,2,108,0,0,0,0,0,,,,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
143664875,6000.0,A,0,1,0,2018,96.00136000100183,grade=A|score_decile=0,2,108,108,0,0,0,0,146107119,529.7535029341054,-433.75214293310364,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
131201638,17000.0,A,0,3,1,2018,95.90072631980236,grade=A|score_decile=0,2,108,0,0,0,0,0,,,,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
131477341,17000.0,A,0,3,1,2018,95.90072631980236,grade=A|score_decile=0,2,108,0,0,0,0,0,,,,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
142803430,9000.0,A,0,4,0,2018,95.87318423465513,grade=A|score_decile=0,2,108,14,0,0,0,0,146107119,529.6253271677588,-433.75214293310364,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
155368409,5600.0,A,0,2,2,2019,95.8427265588837,grade=A|score_decile=0,2,108,108,0,0,0,0,146107119,529.5948694919873,-433.75214293310364,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
139762468,15000.0,A,0,3,2,2018,95.77491996067656,grade=A|score_decile=0,2,108,0,0,0,0,0,,,,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
142275541,22500.0,A,0,1,4,2018,95.70742770135739,grade=A|score_decile=0,2,108,0,0,0,0,0,,,,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
134477602,6500.0,A,0,4,0,2018,95.66474122859017,grade=A|score_decile=0,2,108,108,0,0,0,0,146107119,529.4168841616938,-433.75214293310364,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
135558963,5000.0,A,0,2,0,2018,95.44390109448884,grade=A|score_decile=0,2,108,108,0,0,0,0,146107119,529.1960440275925,-433.75214293310364,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
143665626,9000.0,A,0,4,0,2018,95.40204000150267,grade=A|score_decile=0,2,108,14,0,0,0,0,146107119,529.1541829346063,-433.75214293310364,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
141421848,12800.0,A,0,2,3,2018,95.31673849543579,grade=A|score_decile=0,2,108,0,0,0,0,0,,,,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
168699568,13025.0,A,0,4,0,2020,95.25708208056678,grade=A|score_decile=0,2,108,0,0,0,0,0,,,,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
138396357,9775.0,A,0,3,1,2018,95.20679948671152,grade=A|score_decile=0,2,108,1,0,0,0,0,146107119,528.9589424198151,-433.75214293310364,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
131373864,32000.0,A,0,4,0,2018,95.19578431365103,grade=A|score_decile=0,2,108,0,0,0,0,0,,,,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
150287577,10000.0,A,0,4,1,2019,95.12410793959988,grade=A|score_decile=0,2,108,1,0,0,0,0,146107119,528.8762508727035,-433.75214293310364,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
149565751,10000.0,A,0,4,1,2019,95.12410793959988,grade=A|score_decile=0,2,108,1,0,0,0,0,146107119,528.8762508727035,-433.75214293310364,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
149509328,10000.0,A,0,4,0,2019,95.12410793959988,grade=A|score_decile=0,2,108,1,0,0,0,0,146107119,528.8762508727035,-433.75214293310364,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
129474027,10000.0,A,0,1,1,2018,95.08790499503348,grade=A|score_decile=0,2,108,1,0,0,0,0,146107119,528.8400479281371,-433.75214293310364,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
142978997,9000.0,A,0,4,1,2018,95.03502275437886,grade=A|score_decile=0,2,108,14,0,0,0,0,146107119,528.7871656874825,-433.75214293310364,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
126730158,10000.0,A,0,4,0,2018,94.97397129938308,grade=A|score_decile=0,2,108,1,0,0,0,0,146107119,528.7261142324867,-433.75214293310364,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
126794899,10000.0,A,0,3,0,2018,94.97397129938308,grade=A|score_decile=0,2,108,1,0,0,0,0,146107119,528.7261142324867,-433.75214293310364,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
127771779,10000.0,A,0,2,3,2018,94.97397129938308,grade=A|score_decile=0,2,108,1,0,0,0,0,146107119,528.7261142324867,-433.75214293310364,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
126300668,10000.0,A,0,3,1,2018,94.97397129938308,grade=A|score_decile=0,2,108,1,0,0,0,0,146107119,528.7261142324867,-433.75214293310364,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
126789250,10000.0,A,0,3,0,2018,94.97397129938308,grade=A|score_decile=0,2,108,1,0,0,0,0,146107119,528.7261142324867,-433.75214293310364,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
126850226,10000.0,A,0,2,0,2018,94.97397129938308,grade=A|score_decile=0,2,108,1,0,0,0,0,146107119,528.7261142324867,-433.75214293310364,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
127632175,10000.0,A,0,1,0,2018,94.97397129938308,grade=A|score_decile=0,2,108,1,0,0,0,0,146107119,528.7261142324867,-433.75214293310364,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
126406063,10000.0,A,0,1,4,2018,94.97397129938308,grade=A|score_decile=0,2,108,1,0,0,0,0,146107119,528.7261142324867,-433.75214293310364,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
126574637,10000.0,A,0,4,0,2018,94.97397129938308,grade=A|score_decile=0,2,108,1,0,0,0,0,146107119,528.7261142324867,-433.75214293310364,positive_return_source_tight_candidate,candidate-level source-tight pricing diagnostic; not an entering-column certificate
