candidate_rank_v288,added_loan_id_v288,drop_rank_v288,dropped_loan_id_v288,dropped_loan_amount_v288,dropped_mean_return_v288,claim_boundary_v288
269,147405633,4,138253214,6000.0,147.1374520733008,selected by exact source-relief MILP for diagnostic pricing only
270,137912346,1,145033022,5050.0,123.15122962377396,selected by exact source-relief MILP for diagnostic pricing only
270,137912346,2,138240169,35000.0,858.3018037609215,selected by exact source-relief MILP for diagnostic pricing only
271,137814168,1,138240169,35000.0,858.3018037609215,selected by exact source-relief MILP for diagnostic pricing only
272,139021050,1,138240169,35000.0,858.3018037609215,selected by exact source-relief MILP for diagnostic pricing only
273,156192083,1,170387634,3000.0,72.71865378192913,selected by exact source-relief MILP for diagnostic pricing only
273,156192083,2,144534751,3000.0,73.15914631115284,selected by exact source-relief MILP for diagnostic pricing only
273,156192083,3,133763576,3000.0,73.31323703811194,selected by exact source-relief MILP for diagnostic pricing only
273,156192083,4,145033022,5050.0,123.15122962377396,selected by exact source-relief MILP for diagnostic pricing only
273,156192083,5,138253214,6000.0,147.1374520733008,selected by exact source-relief MILP for diagnostic pricing only
274,127319145,1,159357211,1500.0,37.236996479670715,selected by exact source-relief MILP for diagnostic pricing only
274,127319145,2,170387634,3000.0,72.71865378192913,selected by exact source-relief MILP for diagnostic pricing only
274,127319145,3,144534751,3000.0,73.15914631115284,selected by exact source-relief MILP for diagnostic pricing only
274,127319145,4,133763576,3000.0,73.31323703811194,selected by exact source-relief MILP for diagnostic pricing only
274,127319145,5,138253214,6000.0,147.1374520733008,selected by exact source-relief MILP for diagnostic pricing only
274,127319145,6,160327845,7500.0,186.18498239835355,selected by exact source-relief MILP for diagnostic pricing only
275,126202479,1,159357211,1500.0,37.236996479670715,selected by exact source-relief MILP for diagnostic pricing only
275,126202479,2,170387634,3000.0,72.71865378192913,selected by exact source-relief MILP for diagnostic pricing only
275,126202479,3,144534751,3000.0,73.15914631115284,selected by exact source-relief MILP for diagnostic pricing only
275,126202479,4,133763576,3000.0,73.31323703811194,selected by exact source-relief MILP for diagnostic pricing only
275,126202479,5,138253214,6000.0,147.1374520733008,selected by exact source-relief MILP for diagnostic pricing only
275,126202479,6,160327845,7500.0,186.18498239835355,selected by exact source-relief MILP for diagnostic pricing only
276,140791329,1,170387634,3000.0,72.71865378192913,selected by exact source-relief MILP for diagnostic pricing only
276,140791329,2,144534751,3000.0,73.15914631115284,selected by exact source-relief MILP for diagnostic pricing only
276,140791329,3,148029832,10000.0,247.80404423386764,selected by exact source-relief MILP for diagnostic pricing only
277,155903325,1,170387634,3000.0,72.71865378192913,selected by exact source-relief MILP for diagnostic pricing only
277,155903325,2,144534751,3000.0,73.15914631115284,selected by exact source-relief MILP for diagnostic pricing only
277,155903325,3,133763576,3000.0,73.31323703811194,selected by exact source-relief MILP for diagnostic pricing only
277,155903325,4,138253214,6000.0,147.1374520733008,selected by exact source-relief MILP for diagnostic pricing only
277,155903325,5,148029832,10000.0,247.80404423386764,selected by exact source-relief MILP for diagnostic pricing only
278,158637420,1,170387634,3000.0,72.71865378192913,selected by exact source-relief MILP for diagnostic pricing only
278,158637420,2,144534751,3000.0,73.15914631115284,selected by exact source-relief MILP for diagnostic pricing only
278,158637420,3,138253214,6000.0,147.1374520733008,selected by exact source-relief MILP for diagnostic pricing only
279,150979279,1,145033022,5050.0,123.15122962377396,selected by exact source-relief MILP for diagnostic pricing only
279,150979279,2,138240169,35000.0,858.3018037609215,selected by exact source-relief MILP for diagnostic pricing only
280,125880140,1,170387634,3000.0,72.71865378192913,selected by exact source-relief MILP for diagnostic pricing only
280,125880140,2,144534751,3000.0,73.15914631115284,selected by exact source-relief MILP for diagnostic pricing only
280,125880140,3,133763576,3000.0,73.31323703811194,selected by exact source-relief MILP for diagnostic pricing only
280,125880140,4,145033022,5050.0,123.15122962377396,selected by exact source-relief MILP for diagnostic pricing only
280,125880140,5,138253214,6000.0,147.1374520733008,selected by exact source-relief MILP for diagnostic pricing only
280,125880140,6,148029832,10000.0,247.80404423386764,selected by exact source-relief MILP for diagnostic pricing only
281,128123435,1,170387634,3000.0,72.71865378192913,selected by exact source-relief MILP for diagnostic pricing only
281,128123435,2,144534751,3000.0,73.15914631115284,selected by exact source-relief MILP for diagnostic pricing only
281,128123435,3,133763576,3000.0,73.31323703811194,selected by exact source-relief MILP for diagnostic pricing only
281,128123435,4,145033022,5050.0,123.15122962377396,selected by exact source-relief MILP for diagnostic pricing only
281,128123435,5,138253214,6000.0,147.1374520733008,selected by exact source-relief MILP for diagnostic pricing only
282,133934085,1,138240169,35000.0,858.3018037609215,selected by exact source-relief MILP for diagnostic pricing only
283,142241189,1,145033022,5050.0,123.15122962377396,selected by exact source-relief MILP for diagnostic pricing only
283,142241189,2,138240169,35000.0,858.3018037609215,selected by exact source-relief MILP for diagnostic pricing only
284,143048233,1,145033022,5050.0,123.15122962377396,selected by exact source-relief MILP for diagnostic pricing only
284,143048233,2,138240169,35000.0,858.3018037609215,selected by exact source-relief MILP for diagnostic pricing only
285,138844048,1,170387634,3000.0,72.71865378192913,selected by exact source-relief MILP for diagnostic pricing only
285,138844048,2,144534751,3000.0,73.15914631115284,selected by exact source-relief MILP for diagnostic pricing only
285,138844048,3,133763576,3000.0,73.31323703811194,selected by exact source-relief MILP for diagnostic pricing only
285,138844048,4,138253214,6000.0,147.1374520733008,selected by exact source-relief MILP for diagnostic pricing only
286,139314031,1,170387634,3000.0,72.71865378192913,selected by exact source-relief MILP for diagnostic pricing only
286,139314031,2,144534751,3000.0,73.15914631115284,selected by exact source-relief MILP for diagnostic pricing only
286,139314031,3,133763576,3000.0,73.31323703811194,selected by exact source-relief MILP for diagnostic pricing only
286,139314031,4,138253214,6000.0,147.1374520733008,selected by exact source-relief MILP for diagnostic pricing only
287,138216266,1,170387634,3000.0,72.71865378192913,selected by exact source-relief MILP for diagnostic pricing only
287,138216266,2,144534751,3000.0,73.15914631115284,selected by exact source-relief MILP for diagnostic pricing only
287,138216266,3,133763576,3000.0,73.31323703811194,selected by exact source-relief MILP for diagnostic pricing only
287,138216266,4,138253214,6000.0,147.1374520733008,selected by exact source-relief MILP for diagnostic pricing only
288,141976314,1,170387634,3000.0,72.71865378192913,selected by exact source-relief MILP for diagnostic pricing only
288,141976314,2,144534751,3000.0,73.15914631115284,selected by exact source-relief MILP for diagnostic pricing only
288,141976314,3,133763576,3000.0,73.31323703811194,selected by exact source-relief MILP for diagnostic pricing only
288,141976314,4,138253214,6000.0,147.1374520733008,selected by exact source-relief MILP for diagnostic pricing only
289,136519138,1,170387634,3000.0,72.71865378192913,selected by exact source-relief MILP for diagnostic pricing only
289,136519138,2,144534751,3000.0,73.15914631115284,selected by exact source-relief MILP for diagnostic pricing only
289,136519138,3,133763576,3000.0,73.31323703811194,selected by exact source-relief MILP for diagnostic pricing only
289,136519138,4,138253214,6000.0,147.1374520733008,selected by exact source-relief MILP for diagnostic pricing only
290,131385920,1,159357211,1500.0,37.236996479670715,selected by exact source-relief MILP for diagnostic pricing only
290,131385920,2,170387634,3000.0,72.71865378192913,selected by exact source-relief MILP for diagnostic pricing only
290,131385920,3,144534751,3000.0,73.15914631115284,selected by exact source-relief MILP for diagnostic pricing only
290,131385920,4,133763576,3000.0,73.31323703811194,selected by exact source-relief MILP for diagnostic pricing only
290,131385920,5,160327845,7500.0,186.18498239835355,selected by exact source-relief MILP for diagnostic pricing only
291,142992157,1,170387634,3000.0,72.71865378192913,selected by exact source-relief MILP for diagnostic pricing only
291,142992157,2,144534751,3000.0,73.15914631115284,selected by exact source-relief MILP for diagnostic pricing only
291,142992157,3,133763576,3000.0,73.31323703811194,selected by exact source-relief MILP for diagnostic pricing only
291,142992157,4,138253214,6000.0,147.1374520733008,selected by exact source-relief MILP for diagnostic pricing only
292,128548132,1,148096150,1000.0,27.38487574759364,selected by exact source-relief MILP for diagnostic pricing only
292,128548132,2,138240169,35000.0,858.3018037609215,selected by exact source-relief MILP for diagnostic pricing only
293,130375024,1,170387634,3000.0,72.71865378192913,selected by exact source-relief MILP for diagnostic pricing only
293,130375024,2,144534751,3000.0,73.15914631115284,selected by exact source-relief MILP for diagnostic pricing only
293,130375024,3,133763576,3000.0,73.31323703811194,selected by exact source-relief MILP for diagnostic pricing only
293,130375024,4,145033022,5050.0,123.15122962377396,selected by exact source-relief MILP for diagnostic pricing only
293,130375024,5,138253214,6000.0,147.1374520733008,selected by exact source-relief MILP for diagnostic pricing only
294,149208899,1,159357211,1500.0,37.236996479670715,selected by exact source-relief MILP for diagnostic pricing only
294,149208899,2,170387634,3000.0,72.71865378192913,selected by exact source-relief MILP for diagnostic pricing only
294,149208899,3,144534751,3000.0,73.15914631115284,selected by exact source-relief MILP for diagnostic pricing only
294,149208899,4,133763576,3000.0,73.31323703811194,selected by exact source-relief MILP for diagnostic pricing only
294,149208899,5,160327845,7500.0,186.18498239835355,selected by exact source-relief MILP for diagnostic pricing only
295,152773577,1,170387634,3000.0,72.71865378192913,selected by exact source-relief MILP for diagnostic pricing only
295,152773577,2,144534751,3000.0,73.15914631115284,selected by exact source-relief MILP for diagnostic pricing only
295,152773577,3,133763576,3000.0,73.31323703811194,selected by exact source-relief MILP for diagnostic pricing only
295,152773577,4,138253214,6000.0,147.1374520733008,selected by exact source-relief MILP for diagnostic pricing only
295,152773577,5,158700271,8000.0,198.2323499409941,selected by exact source-relief MILP for diagnostic pricing only
295,152773577,6,148029832,10000.0,247.80404423386764,selected by exact source-relief MILP for diagnostic pricing only
296,129439565,1,170387634,3000.0,72.71865378192913,selected by exact source-relief MILP for diagnostic pricing only
296,129439565,2,144534751,3000.0,73.15914631115284,selected by exact source-relief MILP for diagnostic pricing only
296,129439565,3,133763576,3000.0,73.31323703811194,selected by exact source-relief MILP for diagnostic pricing only
296,129439565,4,145033022,5050.0,123.15122962377396,selected by exact source-relief MILP for diagnostic pricing only
296,129439565,5,138253214,6000.0,147.1374520733008,selected by exact source-relief MILP for diagnostic pricing only
296,129439565,6,148029832,10000.0,247.80404423386764,selected by exact source-relief MILP for diagnostic pricing only
297,162403533,1,170387634,3000.0,72.71865378192913,selected by exact source-relief MILP for diagnostic pricing only
297,162403533,2,144534751,3000.0,73.15914631115284,selected by exact source-relief MILP for diagnostic pricing only
297,162403533,3,133763576,3000.0,73.31323703811194,selected by exact source-relief MILP for diagnostic pricing only
297,162403533,4,145033022,5050.0,123.15122962377396,selected by exact source-relief MILP for diagnostic pricing only
297,162403533,5,138253214,6000.0,147.1374520733008,selected by exact source-relief MILP for diagnostic pricing only
298,134585619,1,170387634,3000.0,72.71865378192913,selected by exact source-relief MILP for diagnostic pricing only
298,134585619,2,144534751,3000.0,73.15914631115284,selected by exact source-relief MILP for diagnostic pricing only
298,134585619,3,133763576,3000.0,73.31323703811194,selected by exact source-relief MILP for diagnostic pricing only
298,134585619,4,138253214,6000.0,147.1374520733008,selected by exact source-relief MILP for diagnostic pricing only
298,134585619,5,158700271,8000.0,198.2323499409941,selected by exact source-relief MILP for diagnostic pricing only
299,160508188,1,159357211,1500.0,37.236996479670715,selected by exact source-relief MILP for diagnostic pricing only
299,160508188,2,137182894,1800.0,44.22659987973943,selected by exact source-relief MILP for diagnostic pricing only
299,160508188,3,170387634,3000.0,72.71865378192913,selected by exact source-relief MILP for diagnostic pricing only
299,160508188,4,145033022,5050.0,123.15122962377396,selected by exact source-relief MILP for diagnostic pricing only
300,142676634,1,170387634,3000.0,72.71865378192913,selected by exact source-relief MILP for diagnostic pricing only
300,142676634,2,144534751,3000.0,73.15914631115284,selected by exact source-relief MILP for diagnostic pricing only
300,142676634,3,133763576,3000.0,73.31323703811194,selected by exact source-relief MILP for diagnostic pricing only
300,142676634,4,145033022,5050.0,123.15122962377396,selected by exact source-relief MILP for diagnostic pricing only
300,142676634,5,138253214,6000.0,147.1374520733008,selected by exact source-relief MILP for diagnostic pricing only
301,141765105,1,159357211,1500.0,37.236996479670715,selected by exact source-relief MILP for diagnostic pricing only
301,141765105,2,170387634,3000.0,72.71865378192913,selected by exact source-relief MILP for diagnostic pricing only
301,141765105,3,144534751,3000.0,73.15914631115284,selected by exact source-relief MILP for diagnostic pricing only
301,141765105,4,145033022,5050.0,123.15122962377396,selected by exact source-relief MILP for diagnostic pricing only
301,141765105,5,138253214,6000.0,147.1374520733008,selected by exact source-relief MILP for diagnostic pricing only
301,141765105,6,160327845,7500.0,186.18498239835355,selected by exact source-relief MILP for diagnostic pricing only
302,161830655,1,159357211,1500.0,37.236996479670715,selected by exact source-relief MILP for diagnostic pricing only
302,161830655,2,137182894,1800.0,44.22659987973943,selected by exact source-relief MILP for diagnostic pricing only
302,161830655,3,170387634,3000.0,72.71865378192913,selected by exact source-relief MILP for diagnostic pricing only
302,161830655,4,144534751,3000.0,73.15914631115284,selected by exact source-relief MILP for diagnostic pricing only
302,161830655,5,133763576,3000.0,73.31323703811194,selected by exact source-relief MILP for diagnostic pricing only
302,161830655,6,138253214,6000.0,147.1374520733008,selected by exact source-relief MILP for diagnostic pricing only
302,161830655,7,158700271,8000.0,198.2323499409941,selected by exact source-relief MILP for diagnostic pricing only
303,126959205,1,170387634,3000.0,72.71865378192913,selected by exact source-relief MILP for diagnostic pricing only
303,126959205,2,144534751,3000.0,73.15914631115284,selected by exact source-relief MILP for diagnostic pricing only
303,126959205,3,133763576,3000.0,73.31323703811194,selected by exact source-relief MILP for diagnostic pricing only
303,126959205,4,145033022,5050.0,123.15122962377396,selected by exact source-relief MILP for diagnostic pricing only
304,145802224,1,148096150,1000.0,27.38487574759364,selected by exact source-relief MILP for diagnostic pricing only
304,145802224,2,159357211,1500.0,37.236996479670715,selected by exact source-relief MILP for diagnostic pricing only
304,145802224,3,137182894,1800.0,44.22659987973943,selected by exact source-relief MILP for diagnostic pricing only
304,145802224,4,170387634,3000.0,72.71865378192913,selected by exact source-relief MILP for diagnostic pricing only
304,145802224,5,145033022,5050.0,123.15122962377396,selected by exact source-relief MILP for diagnostic pricing only
305,148117806,1,170387634,3000.0,72.71865378192913,selected by exact source-relief MILP for diagnostic pricing only
305,148117806,2,144534751,3000.0,73.15914631115284,selected by exact source-relief MILP for diagnostic pricing only
305,148117806,3,133763576,3000.0,73.31323703811194,selected by exact source-relief MILP for diagnostic pricing only
305,148117806,4,138253214,6000.0,147.1374520733008,selected by exact source-relief MILP for diagnostic pricing only
305,148117806,5,148029832,10000.0,247.80404423386764,selected by exact source-relief MILP for diagnostic pricing only
306,135906612,1,170387634,3000.0,72.71865378192913,selected by exact source-relief MILP for diagnostic pricing only
306,135906612,2,144534751,3000.0,73.15914631115284,selected by exact source-relief MILP for diagnostic pricing only
306,135906612,3,133763576,3000.0,73.31323703811194,selected by exact source-relief MILP for diagnostic pricing only
306,135906612,4,138253214,6000.0,147.1374520733008,selected by exact source-relief MILP for diagnostic pricing only
306,135906612,5,148029832,10000.0,247.80404423386764,selected by exact source-relief MILP for diagnostic pricing only
307,165448883,1,170387634,3000.0,72.71865378192913,selected by exact source-relief MILP for diagnostic pricing only
307,165448883,2,144534751,3000.0,73.15914631115284,selected by exact source-relief MILP for diagnostic pricing only
307,165448883,3,133763576,3000.0,73.31323703811194,selected by exact source-relief MILP for diagnostic pricing only
307,165448883,4,145033022,5050.0,123.15122962377396,selected by exact source-relief MILP for diagnostic pricing only
307,165448883,5,158700271,8000.0,198.2323499409941,selected by exact source-relief MILP for diagnostic pricing only
308,145915953,1,170387634,3000.0,72.71865378192913,selected by exact source-relief MILP for diagnostic pricing only
308,145915953,2,144534751,3000.0,73.15914631115284,selected by exact source-relief MILP for diagnostic pricing only
308,145915953,3,138253214,6000.0,147.1374520733008,selected by exact source-relief MILP for diagnostic pricing only
309,146400638,1,138240169,35000.0,858.3018037609215,selected by exact source-relief MILP for diagnostic pricing only
310,140828035,1,159357211,1500.0,37.236996479670715,selected by exact source-relief MILP for diagnostic pricing only
310,140828035,2,170387634,3000.0,72.71865378192913,selected by exact source-relief MILP for diagnostic pricing only
310,140828035,3,144534751,3000.0,73.15914631115284,selected by exact source-relief MILP for diagnostic pricing only
310,140828035,4,133763576,3000.0,73.31323703811194,selected by exact source-relief MILP for diagnostic pricing only
310,140828035,5,160327845,7500.0,186.18498239835355,selected by exact source-relief MILP for diagnostic pricing only
311,141201643,1,159357211,1500.0,37.236996479670715,selected by exact source-relief MILP for diagnostic pricing only
311,141201643,2,170387634,3000.0,72.71865378192913,selected by exact source-relief MILP for diagnostic pricing only
311,141201643,3,144534751,3000.0,73.15914631115284,selected by exact source-relief MILP for diagnostic pricing only
311,141201643,4,138253214,6000.0,147.1374520733008,selected by exact source-relief MILP for diagnostic pricing only
312,148097934,1,137182894,1800.0,44.22659987973943,selected by exact source-relief MILP for diagnostic pricing only
312,148097934,2,170387634,3000.0,72.71865378192913,selected by exact source-relief MILP for diagnostic pricing only
312,148097934,3,138240169,35000.0,858.3018037609215,selected by exact source-relief MILP for diagnostic pricing only
313,128246744,1,170387634,3000.0,72.71865378192913,selected by exact source-relief MILP for diagnostic pricing only
313,128246744,2,144534751,3000.0,73.15914631115284,selected by exact source-relief MILP for diagnostic pricing only
313,128246744,3,133763576,3000.0,73.31323703811194,selected by exact source-relief MILP for diagnostic pricing only
313,128246744,4,138253214,6000.0,147.1374520733008,selected by exact source-relief MILP for diagnostic pricing only
313,128246744,5,148029832,10000.0,247.80404423386764,selected by exact source-relief MILP for diagnostic pricing only
314,146758551,1,138240169,35000.0,858.3018037609215,selected by exact source-relief MILP for diagnostic pricing only
315,163487693,1,170387634,3000.0,72.71865378192913,selected by exact source-relief MILP for diagnostic pricing only
315,163487693,2,144534751,3000.0,73.15914631115284,selected by exact source-relief MILP for diagnostic pricing only
315,163487693,3,133763576,3000.0,73.31323703811194,selected by exact source-relief MILP for diagnostic pricing only
315,163487693,4,145033022,5050.0,123.15122962377396,selected by exact source-relief MILP for diagnostic pricing only
315,163487693,5,138253214,6000.0,147.1374520733008,selected by exact source-relief MILP for diagnostic pricing only
315,163487693,6,148029832,10000.0,247.80404423386764,selected by exact source-relief MILP for diagnostic pricing only
316,129173562,1,138240169,35000.0,858.3018037609215,selected by exact source-relief MILP for diagnostic pricing only
317,157002573,1,159357211,1500.0,37.236996479670715,selected by exact source-relief MILP for diagnostic pricing only
317,157002573,2,137182894,1800.0,44.22659987973943,selected by exact source-relief MILP for diagnostic pricing only
317,157002573,3,170387634,3000.0,72.71865378192913,selected by exact source-relief MILP for diagnostic pricing only
317,157002573,4,144534751,3000.0,73.15914631115284,selected by exact source-relief MILP for diagnostic pricing only
317,157002573,5,133763576,3000.0,73.31323703811194,selected by exact source-relief MILP for diagnostic pricing only
317,157002573,6,138253214,6000.0,147.1374520733008,selected by exact source-relief MILP for diagnostic pricing only
317,157002573,7,158700271,8000.0,198.2323499409941,selected by exact source-relief MILP for diagnostic pricing only
318,141705356,1,159357211,1500.0,37.236996479670715,selected by exact source-relief MILP for diagnostic pricing only
318,141705356,2,170387634,3000.0,72.71865378192913,selected by exact source-relief MILP for diagnostic pricing only
318,141705356,3,144534751,3000.0,73.15914631115284,selected by exact source-relief MILP for diagnostic pricing only
318,141705356,4,133763576,3000.0,73.31323703811194,selected by exact source-relief MILP for diagnostic pricing only
318,141705356,5,160327845,7500.0,186.18498239835355,selected by exact source-relief MILP for diagnostic pricing only
319,126629590,1,170387634,3000.0,72.71865378192913,selected by exact source-relief MILP for diagnostic pricing only
319,126629590,2,144534751,3000.0,73.15914631115284,selected by exact source-relief MILP for diagnostic pricing only
319,126629590,3,133763576,3000.0,73.31323703811194,selected by exact source-relief MILP for diagnostic pricing only
319,126629590,4,145033022,5050.0,123.15122962377396,selected by exact source-relief MILP for diagnostic pricing only
319,126629590,5,138253214,6000.0,147.1374520733008,selected by exact source-relief MILP for diagnostic pricing only
320,128245827,1,145033022,5050.0,123.15122962377396,selected by exact source-relief MILP for diagnostic pricing only
320,128245827,2,138240169,35000.0,858.3018037609215,selected by exact source-relief MILP for diagnostic pricing only
321,158837075,1,139657464,1200.0,32.614459804893464,selected by exact source-relief MILP for diagnostic pricing only
321,158837075,2,161626478,2400.0,59.91771594001454,selected by exact source-relief MILP for diagnostic pricing only
321,158837075,3,170387634,3000.0,72.71865378192913,selected by exact source-relief MILP for diagnostic pricing only
321,158837075,4,144534751,3000.0,73.15914631115284,selected by exact source-relief MILP for diagnostic pricing only
321,158837075,5,133763576,3000.0,73.31323703811194,selected by exact source-relief MILP for diagnostic pricing only
321,158837075,6,145033022,5050.0,123.15122962377396,selected by exact source-relief MILP for diagnostic pricing only
321,158837075,7,138253214,6000.0,147.1374520733008,selected by exact source-relief MILP for diagnostic pricing only
322,136789913,1,170387634,3000.0,72.71865378192913,selected by exact source-relief MILP for diagnostic pricing only
322,136789913,2,144534751,3000.0,73.15914631115284,selected by exact source-relief MILP for diagnostic pricing only
322,136789913,3,138253214,6000.0,147.1374520733008,selected by exact source-relief MILP for diagnostic pricing only
323,135014212,1,145033022,5050.0,123.15122962377396,selected by exact source-relief MILP for diagnostic pricing only
323,135014212,2,138240169,35000.0,858.3018037609215,selected by exact source-relief MILP for diagnostic pricing only
324,143619222,1,170387634,3000.0,72.71865378192913,selected by exact source-relief MILP for diagnostic pricing only
324,143619222,2,144534751,3000.0,73.15914631115284,selected by exact source-relief MILP for diagnostic pricing only
324,143619222,3,133763576,3000.0,73.31323703811194,selected by exact source-relief MILP for diagnostic pricing only
324,143619222,4,145033022,5050.0,123.15122962377396,selected by exact source-relief MILP for diagnostic pricing only
324,143619222,5,138253214,6000.0,147.1374520733008,selected by exact source-relief MILP for diagnostic pricing only
325,130808275,1,145033022,5050.0,123.15122962377396,selected by exact source-relief MILP for diagnostic pricing only
325,130808275,2,138240169,35000.0,858.3018037609215,selected by exact source-relief MILP for diagnostic pricing only
326,130404803,1,145033022,5050.0,123.15122962377396,selected by exact source-relief MILP for diagnostic pricing only
326,130404803,2,138240169,35000.0,858.3018037609215,selected by exact source-relief MILP for diagnostic pricing only
327,126842205,1,170387634,3000.0,72.71865378192913,selected by exact source-relief MILP for diagnostic pricing only
327,126842205,2,144534751,3000.0,73.15914631115284,selected by exact source-relief MILP for diagnostic pricing only
327,126842205,3,138253214,6000.0,147.1374520733008,selected by exact source-relief MILP for diagnostic pricing only
328,138159584,1,170387634,3000.0,72.71865378192913,selected by exact source-relief MILP for diagnostic pricing only
328,138159584,2,144534751,3000.0,73.15914631115284,selected by exact source-relief MILP for diagnostic pricing only
328,138159584,3,133763576,3000.0,73.31323703811194,selected by exact source-relief MILP for diagnostic pricing only
328,138159584,4,145033022,5050.0,123.15122962377396,selected by exact source-relief MILP for diagnostic pricing only
329,137817522,1,170387634,3000.0,72.71865378192913,selected by exact source-relief MILP for diagnostic pricing only
329,137817522,2,144534751,3000.0,73.15914631115284,selected by exact source-relief MILP for diagnostic pricing only
329,137817522,3,133763576,3000.0,73.31323703811194,selected by exact source-relief MILP for diagnostic pricing only
329,137817522,4,145033022,5050.0,123.15122962377396,selected by exact source-relief MILP for diagnostic pricing only
330,131110989,1,170387634,3000.0,72.71865378192913,selected by exact source-relief MILP for diagnostic pricing only
330,131110989,2,144534751,3000.0,73.15914631115284,selected by exact source-relief MILP for diagnostic pricing only
330,131110989,3,133763576,3000.0,73.31323703811194,selected by exact source-relief MILP for diagnostic pricing only
330,131110989,4,145033022,5050.0,123.15122962377396,selected by exact source-relief MILP for diagnostic pricing only
330,131110989,5,158700271,8000.0,198.2323499409941,selected by exact source-relief MILP for diagnostic pricing only
331,146953702,1,159357211,1500.0,37.236996479670715,selected by exact source-relief MILP for diagnostic pricing only
331,146953702,2,170387634,3000.0,72.71865378192913,selected by exact source-relief MILP for diagnostic pricing only
331,146953702,3,144534751,3000.0,73.15914631115284,selected by exact source-relief MILP for diagnostic pricing only
331,146953702,4,133763576,3000.0,73.31323703811194,selected by exact source-relief MILP for diagnostic pricing only
331,146953702,5,138253214,6000.0,147.1374520733008,selected by exact source-relief MILP for diagnostic pricing only
331,146953702,6,160327845,7500.0,186.18498239835355,selected by exact source-relief MILP for diagnostic pricing only
332,136590596,1,159357211,1500.0,37.236996479670715,selected by exact source-relief MILP for diagnostic pricing only
332,136590596,2,170387634,3000.0,72.71865378192913,selected by exact source-relief MILP for diagnostic pricing only
332,136590596,3,144534751,3000.0,73.15914631115284,selected by exact source-relief MILP for diagnostic pricing only
332,136590596,4,133763576,3000.0,73.31323703811194,selected by exact source-relief MILP for diagnostic pricing only
332,136590596,5,160327845,7500.0,186.18498239835355,selected by exact source-relief MILP for diagnostic pricing only
333,135609853,1,159357211,1500.0,37.236996479670715,selected by exact source-relief MILP for diagnostic pricing only
333,135609853,2,170387634,3000.0,72.71865378192913,selected by exact source-relief MILP for diagnostic pricing only
333,135609853,3,144534751,3000.0,73.15914631115284,selected by exact source-relief MILP for diagnostic pricing only
333,135609853,4,138253214,6000.0,147.1374520733008,selected by exact source-relief MILP for diagnostic pricing only
334,137928823,1,137182894,1800.0,44.22659987973943,selected by exact source-relief MILP for diagnostic pricing only
334,137928823,2,161626478,2400.0,59.91771594001454,selected by exact source-relief MILP for diagnostic pricing only
334,137928823,3,170387634,3000.0,72.71865378192913,selected by exact source-relief MILP for diagnostic pricing only
334,137928823,4,144534751,3000.0,73.15914631115284,selected by exact source-relief MILP for diagnostic pricing only
334,137928823,5,133763576,3000.0,73.31323703811194,selected by exact source-relief MILP for diagnostic pricing only
334,137928823,6,138253214,6000.0,147.1374520733008,selected by exact source-relief MILP for diagnostic pricing only
335,132212695,1,170387634,3000.0,72.71865378192913,selected by exact source-relief MILP for diagnostic pricing only
335,132212695,2,144534751,3000.0,73.15914631115284,selected by exact source-relief MILP for diagnostic pricing only
335,132212695,3,133763576,3000.0,73.31323703811194,selected by exact source-relief MILP for diagnostic pricing only
335,132212695,4,145033022,5050.0,123.15122962377396,selected by exact source-relief MILP for diagnostic pricing only
336,147100062,1,170387634,3000.0,72.71865378192913,selected by exact source-relief MILP for diagnostic pricing only
336,147100062,2,144534751,3000.0,73.15914631115284,selected by exact source-relief MILP for diagnostic pricing only
336,147100062,3,138253214,6000.0,147.1374520733008,selected by exact source-relief MILP for diagnostic pricing only
337,140342691,1,137182894,1800.0,44.22659987973943,selected by exact source-relief MILP for diagnostic pricing only
337,140342691,2,170387634,3000.0,72.71865378192913,selected by exact source-relief MILP for diagnostic pricing only
337,140342691,3,144534751,3000.0,73.15914631115284,selected by exact source-relief MILP for diagnostic pricing only
337,140342691,4,145033022,5050.0,123.15122962377396,selected by exact source-relief MILP for diagnostic pricing only
338,143024748,1,170387634,3000.0,72.71865378192913,selected by exact source-relief MILP for diagnostic pricing only
338,143024748,2,144534751,3000.0,73.15914631115284,selected by exact source-relief MILP for diagnostic pricing only
338,143024748,3,133763576,3000.0,73.31323703811194,selected by exact source-relief MILP for diagnostic pricing only
338,143024748,4,138253214,6000.0,147.1374520733008,selected by exact source-relief MILP for diagnostic pricing only
338,143024748,5,148029832,10000.0,247.80404423386764,selected by exact source-relief MILP for diagnostic pricing only
339,128935674,1,170387634,3000.0,72.71865378192913,selected by exact source-relief MILP for diagnostic pricing only
339,128935674,2,144534751,3000.0,73.15914631115284,selected by exact source-relief MILP for diagnostic pricing only
339,128935674,3,133763576,3000.0,73.31323703811194,selected by exact source-relief MILP for diagnostic pricing only
339,128935674,4,145033022,5050.0,123.15122962377396,selected by exact source-relief MILP for diagnostic pricing only
339,128935674,5,138253214,6000.0,147.1374520733008,selected by exact source-relief MILP for diagnostic pricing only
340,138913893,1,170387634,3000.0,72.71865378192913,selected by exact source-relief MILP for diagnostic pricing only
340,138913893,2,144534751,3000.0,73.15914631115284,selected by exact source-relief MILP for diagnostic pricing only
340,138913893,3,133763576,3000.0,73.31323703811194,selected by exact source-relief MILP for diagnostic pricing only
